Chr	bin	name	strand	g_Start	g_End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	Sample_ID	CNV_Start	CNV_End	CNV_Value	CNV_Conf	Comment	Empty	Length	Check_gene
11	1377	NM_001046140	-	103910383	103916652	103911281	103916505	9	103910383,103912083,103912597,103912907,103913432,103914042,103914131,103914649,103916435,	103911381,103912223,103912660,103913019,103913506,103914130,103914451,103914762,103916652,	0	ENTR1	cmpl	cmpl	2,0,0,2,0,2,0,1,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1377	NM_001076964	+	103916754	103926396	103916758	103925659	13	103916754,103917884,103918513,103918774,103920412,103921286,103921765,103922321,103922614,103922823,103922993,103924388,103925489,	103916829,103918087,103918593,103918857,103920507,103921387,103922029,103922414,103922733,103922914,103923056,103924533,103926396,	0	PMPCA	cmpl	cmpl	0,2,1,0,2,1,0,0,0,2,0,0,1,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1377	NM_001192090	-	103928311	103936269	103928311	103936269	10	103928311,103928914,103929174,103929387,103929899,103930213,103930422,103931103,103932397,103935421,	103928444,103929051,103929290,103929549,103930007,103930333,103930547,103931201,103932521,103936269,	0	INPP5E	cmpl	cmpl	2,0,1,1,1,1,2,0,2,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1379	NM_001078038	+	104128897	104133541	104130764	104133235	5	104128897,104130456,104130764,104131066,104133212,	104129076,104130601,104130933,104131232,104133541,	0	EGFL7	incmpl	cmpl	-1,-1,0,1,1,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1379	NR_030923	+	104131408	104131481	104131481	104131481	1	104131408,	104131481,	0	MIR126	unk	unk	-1,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1379	NM_001080264	-	104134194	104146465	104134682	104146456	8	104134194,104134855,104135609,104137360,104137702,104138237,104146272,104146419,	104134855,104134857,104135682,104137456,104137878,104138371,104146413,104146465,	0	AGPAT2	cmpl	cmpl	1,1,0,0,1,2,2,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1380	NM_001077926	+	104224436	104225825	104224436	104224901	2	104224436,104225167,	104225144,104225825,	0	ABO	incmpl	cmpl	0,-1,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1380	NM_001075529	-	104296130	104302894	104296626	104302775	5	104296130,104297236,104298329,104298966,104302681,	104297106,104297440,104298418,104299161,104302894,	0	SURF6	cmpl	cmpl	0,0,1,1,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1380	NM_001034742	-	104305075	104311650	104305645	104311065	5	104305075,104308265,104309266,104310942,104311593,	104305838,104308474,104309347,104311104,104311650,	0	MED22	cmpl	cmpl	2,0,0,0,-1,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1380	NM_001040520	+	104311807	104315125	104311833	104315071	8	104311807,104312513,104313139,104313569,104313907,104314302,104314721,104314966,	104311836,104312634,104313289,104313710,104313987,104314433,104314791,104315125,	0	RPL7A	cmpl	cmpl	0,0,1,1,1,0,2,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	172	NM_001102509	-	104323084	104334584	104325119	104334414	6	104323084,104325953,104326504,104327051,104327673,104334366,	104325386,104326140,104326548,104327128,104327860,104334584,	0	SURF4	cmpl	cmpl	0,2,0,1,0,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1381	NM_001080263	+	104408231	104417214	104408258	104415730	5	104408231,104411527,104412144,104414998,104415639,	104408379,104411600,104412270,104415106,104417214,	0	CACFD1	cmpl	cmpl	0,1,2,2,2,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1381	NM_001080256	-	104417538	104424788	104418105	104424767	10	104417538,104419134,104419443,104419953,104420642,104421197,104422030,104422750,104424003,104424675,	104418261,104419280,104419629,104420062,104420795,104421409,104422130,104422957,104424166,104424788,	0	SLC2A6	cmpl	cmpl	0,1,1,0,0,1,0,0,2,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1381	NM_001193046	-	104455974	104464046	104456534	104463981	5	104455974,104457261,104459823,104460189,104463846,	104456684,104457378,104459972,104460304,104464046,	0	MYMK	cmpl	cmpl	0,0,1,0,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1382	NM_001205934	+	104474619	104505740	104474619	104505265	18	104474619,104475272,104476318,104477518,104478104,104478383,104482401,104484719,104489197,104490780,104495778,104500133,104500645,104501056,104501584,104502453,104504315,104505146,	104474709,104475415,104476394,104477621,104478250,104478507,104482482,104484895,104489546,104491153,104495876,104500260,104500859,104501212,104501755,104502630,104504460,104505740,	0	ADAMTSL2	cmpl	cmpl	0,0,2,0,1,0,1,1,0,1,2,1,2,0,0,0,0,1,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1382	NM_001206202	-	104509024	104510345	104509024	104510345	2	104509024,104510252,	104509420,104510345,	0	FAM163B	cmpl	cmpl	0,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1382	NM_180995	+	104554823	104572619	104554830	104572137	14	104554823,104557272,104559203,104560274,104560348,104560358,104560926,104564541,104567572,104567977,104568562,104569427,104570015,104572005,	104555148,104557419,104559461,104560348,104560357,104560451,104561029,104564708,104567716,104568016,104568622,104569555,104570175,104572619,	0	DBH	cmpl	cmpl	0,0,0,0,0,0,0,1,0,0,0,0,2,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	172	NM_001193041	-	104578885	104636925	104578933	104634907	22	104578885,104579823,104582092,104582777,104594231,104598227,104599782,104601247,104606917,104609010,104611832,104615744,104616131,104620181,104621522,104630780,104631030,104631840,104633373,104634573,104635496,104636840,	104579059,104579959,104582261,104582940,104594325,104598375,104599896,104601386,104607031,104609094,104611974,104615835,104616218,104620311,104621627,104630881,104631154,104632020,104633552,104634935,104635583,104636925,	0	SARDH	cmpl	cmpl	0,2,1,0,2,1,1,0,0,0,2,1,1,0,0,1,0,0,1,0,-1,-1,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1385	NM_001076873	-	104860029	104880066	104860772	104879953	11	104860029,104862491,104863855,104868474,104869520,104872730,104875084,104877085,104877896,104878540,104879740,	104860888,104862620,104864148,104868698,104869712,104872859,104875456,104877300,104878044,104878678,104880066,	0	BRD3	cmpl	cmpl	1,1,2,0,0,0,0,1,0,0,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1385	NM_001105475	+	104926170	104939809	104928449	104939649	14	104926170,104928370,104929237,104929510,104929927,104930154,104930373,104933957,104935524,104937308,104937854,104938122,104938593,104939548,	104926344,104928465,104929348,104929584,104930017,104930244,104930457,104934013,104935571,104937384,104937888,104938197,104938681,104939809,	0	WDR5	cmpl	cmpl	-1,0,1,1,0,0,0,0,2,1,2,0,0,1,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	173	NM_174632	-	105182213	105394448	105182213	105394323	46	105182213,105183096,105183579,105184924,105185185,105187997,105188970,105189527,105193912,105196793,105202270,105206757,105208934,105210168,105210635,105222454,105222883,105223324,105223709,105224640,105226069,105228314,105233756,105236997,105237340,105240087,105268075,105269168,105276626,105279662,105280537,105293659,105293911,105296483,105305628,105309689,105319160,105320505,105320902,105323242,105344672,105346979,105348505,105389549,105392908,105394039,	105182750,105183347,105183787,105185041,105185318,105188125,105189083,105189635,105194021,105196890,105202398,105206902,105209026,105210234,105210752,105222538,105222994,105223489,105223911,105224778,105226230,105228411,105233863,105237057,105237470,105240214,105268293,105269948,105276733,105279730,105280655,105293732,105294043,105296596,105305741,105309899,105319250,105320562,105321018,105323346,105344863,105347132,105348597,105389689,105393014,105394448,	0	CACNA1B	cmpl	cmpl	0,1,0,0,2,0,1,1,0,2,0,2,0,0,0,0,0,0,2,2,0,2,0,0,2,1,2,2,0,1,0,2,2,0,1,1,1,1,2,0,1,1,2,0,2,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1389	NM_001099041	-	105429141	105493390	105429730	105493390	26	105429141,105429970,105433472,105434437,105435646,105436397,105436808,105437051,105437882,105443021,105444292,105451654,105456501,105457451,105458561,105459763,105460605,105463887,105466715,105469129,105470184,105477446,105477755,105480610,105488534,105493324,	105429896,105430146,105433551,105434524,105435762,105436475,105436953,105437219,105438037,105443126,105444394,105451777,105456608,105457534,105458735,105459990,105460749,105464033,105466847,105469250,105470262,105477635,105477892,105480791,105489091,105493390,	0	EHMT1	cmpl	incmpl	2,0,2,2,0,0,2,2,0,0,0,0,1,2,2,0,0,1,1,0,0,0,1,0,1,1,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1390	NM_001080365	-	105541712	105549236	105541953	105549188	8	105541712,105542091,105542582,105542851,105543198,105543444,105543776,105549070,	105542018,105542512,105542759,105543034,105543353,105543495,105543887,105549236,	0	ARRDC1	cmpl	cmpl	1,0,0,0,1,1,1,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1390	NM_001099365	-	105594964	105595605	105595091	105595499	1	105594964,	105595605,	0	MRPL41	cmpl	cmpl	0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1391	NM_001077927	+	105698113	105702613	105699421	105702139	10	105698113,105699291,105699628,105700244,105700499,105700750,105701053,105701491,105701712,105701947,	105698165,105699547,105699746,105700395,105700659,105700981,105701314,105701602,105701850,105702613,	0	ENTPD8	cmpl	cmpl	-1,0,0,1,2,0,0,0,0,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1391	NM_001102075	-	105702575	105711512	105705600	105711285	13	105702575,105702800,105702992,105703613,105703904,105705039,105705867,105706706,105707073,105708236,105709172,105711109,105711141,	105702721,105702915,105703104,105703672,105703944,105705648,105705924,105706814,105707208,105708345,105709255,105711141,105711512,	0	NOXA1	cmpl	cmpl	-1,-1,-1,-1,-1,0,0,0,0,2,0,1,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1392	NM_001034663	-	105860107	105862549	105860251	105862463	4	105860107,105861842,105862030,105862406,	105861312,105861953,105862139,105862549,	0	TUBB4B	cmpl	cmpl	1,1,0,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1392	NM_001078088	-	105874694	105875699	105874963	105875344	2	105874694,105875647,	105875352,105875699,	0	CYSRT1	cmpl	cmpl	0,-1,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1392	NM_001046158	-	105883824	105892426	105884312	105892335	14	105883824,105884540,105884718,105884928,105885151,105885367,105886042,105886366,105886746,105887034,105887220,105888264,105891790,105892200,	105884457,105884635,105884837,105885075,105885266,105885475,105886263,105886488,105886956,105887136,105887319,105888362,105891868,105892426,	0	NDOR1	cmpl	cmpl	2,0,1,1,0,0,1,2,2,2,2,0,0,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1392	NM_001103350	+	105896210	105903700	105896250	105903359	4	105896210,105902765,105903087,105903296,	105898074,105902997,105903194,105903700,	0	TPRN	cmpl	cmpl	0,0,1,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1392	NM_001015539	-	105904769	105905783	105905187	105905783	2	105904769,105905583,	105905295,105905783,	0	SSNA1	cmpl	incmpl	0,1,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1393	NR_162358	+	105910041	105910097	105910097	105910097	1	105910041,	105910097,	0	MIR12014	unk	unk	-1,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1393	NM_001304343	+	105990392	106018175	105990448	106014886	9	105990392,105996707,105997302,106004220,106007651,106009028,106011162,106012704,106014738,	105990658,105996858,105997482,106004390,106007781,106009161,106011254,106012810,106018175,	0	RXRA	cmpl	cmpl	0,0,1,1,0,1,2,1,2,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1395	NM_001105648	+	106183597	106189097	106183626	106188724	10	106183597,106185056,106185769,106186107,106186346,106186971,106187311,106188281,106188519,106188661,	106183743,106185174,106185920,106186267,106186574,106187226,106187431,106188416,106188659,106189097,	0	ENTPD2	cmpl	cmpl	0,0,1,2,0,0,0,0,0,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1395	NM_001105489	-	106192005	106194026	106192005	106194026	6	106192005,106192123,106192305,106192442,106192704,106193878,	106192044,106192208,106192372,106192616,106192839,106194026,	0	NPDC1	incmpl	incmpl	0,2,1,1,1,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1395	NM_001098164	+	106201875	106202759	106201875	106202759	1	106201875,	106202759,	0	FUT7	incmpl	cmpl	1,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1395	NM_001100301	+	106229011	106233455	106229029	106230830	6	106229011,106229805,106229987,106230230,106230412,106230671,	106229065,106229915,106230113,106230337,106230588,106233455,	0	CLIC3	cmpl	cmpl	0,0,2,2,1,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1395	NM_001100300	-	106231440	106233013	106231600	106232923	6	106231440,106231737,106231979,106232135,106232680,106232810,	106231640,106231822,106232054,106232286,106232741,106233013,	0	PAXX	cmpl	cmpl	2,1,1,0,2,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1395	NM_174791	-	106247574	106250629	106248078	106250581	7	106247574,106248078,106248711,106248954,106249433,106249616,106250467,	106247730,106248104,106248813,106249071,106249510,106249756,106250629,	0	PTGDS	cmpl	cmpl	-1,1,1,1,2,0,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1395	NM_001110076	-	106284924	106286380	106285388	106286341	6	106284924,106285177,106285304,106285823,106285997,106286203,	106285096,106285216,106285756,106285894,106286134,106286380,	0	C8G	cmpl	cmpl	-1,-1,1,2,0,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1395	NM_001192469	+	106287253	106291495	106288325	106290995	9	106287253,106288302,106288658,106289087,106289385,106289608,106290227,106290447,106290751,	106287322,106288518,106288816,106289262,106289534,106290026,106290375,106290660,106291495,	0	FBXW5	cmpl	cmpl	-1,0,1,0,1,0,1,2,2,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1396	NM_001035307	+	106320379	106324286	106320473	106323924	5	106320379,106322175,106322556,106323298,106323862,	106320551,106322227,106322717,106323392,106324286,	0	EDF1	cmpl	cmpl	0,0,1,0,1,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1396	NM_001143873	-	106325455	106332942	106325455	106332942	27	106325455,106325615,106326269,106326461,106326673,106326950,106327236,106327407,106327648,106327872,106328149,106328428,106328678,106329362,106329609,106329831,106330095,106330435,106330692,106330872,106331162,106331404,106331564,106331854,106332059,106332306,106332896,	106325497,106325791,106326378,106326589,106326808,106327097,106327327,106327526,106327786,106328080,106328286,106328563,106328795,106329494,106329735,106330011,106330180,106330609,106330781,106331010,106331288,106331489,106331695,106331980,106332233,106332414,106332942,	0	MAMDC4	cmpl	cmpl	0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1396	NM_001076516	-	106334243	106335688	106334414	106335636	3	106334243,106334989,106335476,	106334507,106335114,106335688,	0	PHPT1	cmpl	cmpl	0,1,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1396	NM_001076817	-	106344497	106363593	106344947	106363426	15	106344497,106345217,106345919,106346414,106346719,106347497,106347864,106349801,106350979,106351556,106353414,106354265,106354631,106356082,106363296,	106345142,106345276,106346091,106346625,106346935,106347648,106348157,106349905,106351085,106351697,106353506,106354318,106354679,106356217,106363593,	0	RABL6	cmpl	cmpl	0,1,0,2,2,1,2,0,2,2,0,1,1,1,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1396	NM_001035502	-	106364116	106372245	106364199	106372196	14	106364116,106364916,106365081,106365277,106365687,106366455,106367059,106367212,106368797,106370381,106370691,106371032,106371518,106372126,	106364318,106365013,106365192,106365446,106365848,106366556,106367114,106367338,106368920,106370486,106370859,106371110,106371640,106372245,	0	CCDC183	cmpl	cmpl	1,0,0,2,0,1,0,0,0,0,0,0,1,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1396	NM_001034462	-	106375056	106376837	106375461	106376791	5	106375056,106375875,106376121,106376383,106376737,	106375475,106375983,106376205,106376450,106376837,	0	TMEM141	cmpl	cmpl	1,1,1,0,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1397	NM_001098877	-	106447319	106450536	106447751	106450457	4	106447319,106449675,106450229,106450417,	106448367,106449805,106450325,106450536,	0	MRPS2	cmpl	cmpl	2,1,1,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	1397	NM_001037491	+	106451396	106455938	106451464	106455726	3	106451396,106452556,106455537,	106451607,106452635,106455938,	0	C11H9orf116	cmpl	cmpl	0,2,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
11	174	NM_001101879	-	106691743	106712955	106692068	106712764	4	106691743,106693633,106698455,106712698,	106692074,106693789,106698605,106712955,	0	OLFM1	cmpl	cmpl	0,0,0,0,	202031420064_R01C02	103363410	106804258	1	39.00912			3440849	Has_gene
2	99	NM_001193132	-	27407916	27758923	27407916	27758923	10	27407916,27411145,27463675,27467085,27486818,27489266,27550901,27641524,27653076,27758753,	27408069,27411302,27463782,27467214,27486911,27489317,27550959,27641655,27653182,27758923,	0	CERS6	cmpl	cmpl	0,2,0,0,0,0,2,0,2,0,	202031420064_R02C01	27488708	27950681	3	128.0143			461974	Has_gene
2	795	NR_031070	-	27629812	27629887	27629887	27629887	1	27629812,	27629887,	0	MIR2353	unk	unk	-1,	202031420064_R02C01	27488708	27950681	3	128.0143			461974	Has_gene
2	798	NM_001075826	+	27924667	28017775	27924730	28017172	5	27924667,27991506,28012364,28015662,28017030,	27924917,27991619,28012473,28015804,28017775,	0	STK39	cmpl	cmpl	0,1,0,1,2,	202031420064_R02C01	27488708	27950681	3	128.0143			461974	Has_gene
4																202031420064_R04C01	6270385	6425277	3	61.9037			154893	Non_gene
