name2_1	Frequency_1	ID_1	Chr_1	CNVR_Start_1	CNVR_End_1	Frequency_2	ID_2	Chr_2	CNVR_Start_2	CNVR_End_2	Common_Gene
CDC45	2	CNVR_172	17	74723634	74925889	2	CNVR_681	17	72483071	73106809	Common_Low
CDCA4	0	0	0	0	0	5	CNVR_821	21	69122111	69808854	Common_Low
CDH10	0	0	0	0	0	1	CNVR_781	20	43046657	49574742	Common_Low
CDH12	0	0	0	0	0	5	CNVR_784	20	51533028	52125534	Common_Low
CDH18	1	CNVR_190	20	53346454	53410194	6	CNVR_785	20	52471085	53881002	Common_Low
CDH2	1	CNVR_214	24	26382635	29490959	0	0	0	0	0	Common_Low
CDH24	0	0	0	0	0	4	CNVR_429	10	21794678	21979394	Common_Low
CDH7	0	0	0	0	0	1	CNVR_867	24	10709058	10979040	Common_Low
CDH9	0	0	0	0	0	9	CNVR_781	20	43046657	49574742	Common_Low
CDK10	0	0	0	0	0	3	CNVR_690	18	14389737	14677822	Common_Low
CDK11B	0	0	0	0	0	1	CNVR_639	16	50834467	51464253	Common_Low
CDK2AP2	0	0	0	0	0	1	CNVR_972	29	45085715	45486731	Common_Low
CDK7	1	CNVR_186	20	10253023	10424451	1	CNVR_767	20	10391115	10500984	Common_Low
CDKN2D	0	0	0	0	0	1	CNVR_318	7	15060628	15282437	Common_Low
CDR2L	0	0	0	0	0	2	CNVR_758	19	56293270	56677337	Common_Low
CDSN	2	CNVR_208	23	27286587	27903991	3	CNVR_850	23	27883512	28085043	Common_Low
CELF5	0	0	0	0	0	1	CNVR_322	7	20348289	20778184	Common_Low
CEND1	0	0	0	0	0	1	CNVR_978	29	50494950	50640393	Common_Low
CENPH	1	CNVR_186	20	10253023	10424451	1	CNVR_767	20	10391115	10500984	Common_Low
CENPM	0	0	0	0	0	1	CNVR_250	5	112271082	112941150	Common_Low
CENPN	0	0	0	0	0	1	CNVR_684	18	7691780	7759211	Common_Low
CENPX	1	CNVR_181	19	51478494	51538272	8	CNVR_750	19	50761431	51158110	Common_Low
CEP128	0	0	0	0	0	1	CNVR_448	10	91944026	92089797	Common_Low
CEP131	0	0	0	0	0	1	CNVR_751	19	51489174	51643975	Common_Low
CEP170B	0	0	0	0	0	2	CNVR_821	21	69122111	69808854	Common_Low
CERK	0	0	0	0	0	1	CNVR_254	5	116879431	116908657	Common_Low
CERS6	21	CNVR_17	2	27366556	28035273	24	CNVR_75	2	27318294	27979992	Common_High
CERT1	0	0	0	0	0	1	CNVR_423	10	6846956	6989555	Common_Low
CFAP299	1	CNVR_72	6	96654485	97475077	5	CNVR_294	6	95401682	95707067	Common_Low
CFAP92	0	0	0	0	0	1	CNVR_837	22	58943673	59056812	Common_Low
CFAP99	0	0	0	0	0	2	CNVR_301	6	116045596	116391408	Common_Low
CFD	0	0	0	0	0	1	CNVR_341	7	43369002	44022730	Common_Low
CFH	4	CNVR_157	16	5584314	6125517	0	0	0	0	0	Common_Low
CFL1	0	0	0	0	0	2	CNVR_970	29	43880703	43994574	Common_Low
CHADL	0	0	0	0	0	1	CNVR_250	5	112271082	112941150	Common_Low
CHID1	0	0	0	0	0	1	CNVR_978	29	50494950	50640393	Common_Low
CHMP1A	0	0	0	0	0	3	CNVR_690	18	14389737	14677822	Common_Low
CHMP2A	0	0	0	0	0	6	CNVR_716	18	65603314	65814370	Common_Low
CHMP3	0	0	0	0	0	1	CNVR_470	11	48183021	48437732	Common_Low
CHMP7	1	CNVR_94	8	70894442	71263375	0	0	0	0	0	Common_Low
CHN2	0	0	0	0	0	3	CNVR_186	4	66753486	66803742	Common_Low
CHP1	0	0	0	0	0	1	CNVR_434	10	36538466	36803995	Common_Low
CHRM3	1	CNVR_237	28	9886410	12593367	0	0	0	0	0	Common_Low
CHRNA4	0	0	0	0	0	9	CNVR_543	13	53822879	54521999	Common_Low
CHRNB1	1	CNVR_180	19	27576066	28031919	5	CNVR_739	19	26936476	27421507	Common_Low
CHST12	0	0	0	0	0	3	CNVR_898	25	40644879	41380662	Common_Low
CIAO1	0	0	0	0	0	1	CNVR_454	11	2277342	2403508	Common_Low
CIAO3	0	0	0	0	0	1	CNVR_882	25	481855	630136	Common_Low
CIBAR2	0	0	0	0	0	1	CNVR_685	18	11195391	11372442	Common_Low
CIITA	0	0	0	0	0	4	CNVR_885	25	9559212	9628737	Common_Low
CIRBP	0	0	0	0	0	4	CNVR_341	7	43369002	44022730	Common_Low
CIST1	0	0	0	0	0	1	CNVR_309	7	4981205	5074707	Common_Low
CLBA1	0	0	0	0	0	5	CNVR_821	21	69122111	69808854	Common_Low
CLCF1	0	0	0	0	0	4	CNVR_972	29	45085715	45486731	Common_Low
CLCN7	1	CNVR_217	25	853665	1771425	5	CNVR_883	25	854830	1789361	Common_Low
CLDN10	2	CNVR_133	12	72419043	76870470	0	0	0	0	0	Common_Low
CLDN5	2	CNVR_172	17	74723634	74925889	2	CNVR_681	17	72483071	73106809	Common_Low
CLDN6	0	0	0	0	0	1	CNVR_884	25	2262072	2450378	Common_Low
CLDN7	2	CNVR_180	19	27576066	28031919	7	CNVR_739	19	26936476	27421507	Common_Low
CLDN9	0	0	0	0	0	1	CNVR_884	25	2262072	2450378	Common_Low
CLEC16A	0	0	0	0	0	2	CNVR_885	25	9559212	9628737	Common_Low
CLEC5A	1	CNVR_43	4	106018897	106193024	0	0	0	0	0	Common_Low
CLIC1	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	Common_Low
CLIC3	3	CNVR_124	11	103363410	106804258	6	CNVR_486	11	105779716	106470561	Common_Low
CLIP1	0	0	0	0	0	6	CNVR_671	17	52872065	53069851	Common_Low
CLPTM1L	0	0	0	0	0	2	CNVR_793	20	71119829	71348678	Common_Low
CLSPN	0	0	0	0	0	2	CNVR_149	3	109750764	110033765	Common_Low
CLVS2	0	0	0	0	0	1	CNVR_392	9	28284086	28305499	Common_Low
CMC2	0	0	0	0	0	1	CNVR_684	18	7691780	7759211	Common_Low
CNGB1	0	0	0	0	0	1	CNVR_695	18	25825910	25839675	Common_Low
CNGB3	0	0	0	0	0	31	CNVR_578	14	75956030	76005515	High_Freq_list_2
CNIH4	0	0	0	0	0	1	CNVR_633	16	27526973	27568525	Common_Low
CNN2	0	0	0	0	0	3	CNVR_341	7	43369002	44022730	Common_Low
CNOT3	0	0	0	0	0	2	CNVR_714	18	63175100	63296868	Common_Low
CNPY3	0	0	0	0	0	4	CNVR_844	23	16521600	16640000	Common_Low
CNTN2	0	0	0	0	0	1	CNVR_621	16	2782380	2859818	Common_Low
CNTN5	0	0	0	0	0	2	CNVR_590	15	9385293	12984746	Common_Low
CNTN6	0	0	0	0	0	2	CNVR_828	22	24361162	25370093	Common_Low
COG5	0	0	0	0	0	2	CNVR_177	4	48447077	48515994	Common_Low
COIL	0	0	0	0	0	1	CNVR_721	19	7769154	7822584	Common_Low
COL11A1	1	CNVR_26	3	37172756	41992103	0	0	0	0	0	Common_Low
COL11A2	0	0	0	0	0	1	CNVR_841	23	7287056	7484843	Common_Low
COL20A1	0	0	0	0	0	5	CNVR_543	13	53822879	54521999	Common_Low
COL9A3	0	0	0	0	0	1	CNVR_544	13	54544791	54766702	Common_Low
COLGALT1	0	0	0	0	0	1	CNVR_311	7	5473507	5616237	Common_Low
COMMD5	0	0	0	0	0	2	CNVR_556	14	330256	1142313	Common_Low
COMT	1	CNVR_172	17	74723634	74925889	4	CNVR_681	17	72483071	73106809	Common_Low
COP1	0	0	0	0	0	1	CNVR_641	16	57251627	57343354	Common_Low
COPZ2	0	0	0	0	0	3	CNVR_743	19	38412685	38489966	Common_Low
COQ3	0	0	0	0	0	1	CNVR_399	9	50321700	50390151	Common_Low
CORO1B	0	0	0	0	0	4	CNVR_972	29	45085715	45486731	Common_Low
COX10	0	0	0	0	0	1	CNVR_741	19	32106657	32263044	Common_Low
COX19	0	0	0	0	0	2	CNVR_901	25	41670837	41856420	Common_Low
COX6B2	0	0	0	0	0	1	CNVR_711	18	61872489	62133194	Common_Low
COX7B2	1	CNVR_69	6	63402550	67423466	0	0	0	0	0	Common_Low
CPB2	0	0	0	0	0	1	CNVR_495	12	16141245	16171675	Common_Low
CPEB3	0	0	0	0	0	1	CNVR_906	26	13723590	13779378	Common_Low
CPLANE1	0	0	0	0	0	1	CNVR_780	20	36817457	37273408	Common_Low
CPLANE2	0	0	0	0	0	1	CNVR_113	2	135880908	136019931	Common_Low
CPLX1	0	0	0	0	0	1	CNVR_305	6	117442170	117586582	Common_Low
CPNE7	0	0	0	0	0	4	CNVR_690	18	14389737	14677822	Common_Low
CPSF1	0	0	0	0	0	8	CNVR_556	14	330256	1142313	Common_Low
CPT1A	0	0	0	0	0	4	CNVR_973	29	46047863	46178866	Common_Low
CPT1C	0	0	0	0	0	2	CNVR_706	18	56066463	56136613	Common_Low
CPTP	0	0	0	0	0	1	CNVR_639	16	50834467	51464253	Common_Low
CRACR2B	0	0	0	0	0	5	CNVR_978	29	50494950	50640393	Common_Low
CRAMP1	1	CNVR_217	25	853665	1771425	5	CNVR_883	25	854830	1789361	Common_Low
CRAT	0	0	0	0	0	1	CNVR_479	11	99160662	99643308	Common_Low
CRB1	0	0	0	0	0	1	CNVR_646	16	76153451	76228029	Common_Low
CREB3L3	0	0	0	0	0	3	CNVR_321	7	19718988	20025300	Common_Low
CRIP1	0	0	0	0	0	2	CNVR_821	21	69122111	69808854	Common_Low
CRIP2	0	0	0	0	0	2	CNVR_821	21	69122111	69808854	Common_Low
CRLF3	0	0	0	0	0	1	CNVR_733	19	18012136	18118339	Common_Low
CRPPA	0	0	0	0	0	3	CNVR_169	4	24769941	24787234	Common_Low
CRYZ	1	CNVR_29	3	69596912	74348506	0	0	0	0	0	Common_Low
CSDC2	0	0	0	0	0	1	CNVR_250	5	112271082	112941150	Common_Low
CSMD3	0	0	0	0	0	33	CNVR_573	14	50591566	54441985	High_Freq_list_2
CSN1S1	0	0	0	0	0	1	CNVR_291	6	84734130	85446151	Common_Low
CSNK2B	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	Common_Low
CSTB	0	0	0	0	0	1	CNVR_57	1	143781586	143851649	Common_Low
CTDNEP1	2	CNVR_180	19	27576066	28031919	3	CNVR_739	19	26936476	27421507	Common_Low
CTNNA3	2	CNVR_238	28	20332119	24211870	15	CNVR_941	28	20997159	22372439	Common_Low
CTSZ	0	0	0	0	0	1	CNVR_545	13	57367650	57558958	Common_Low
CTU1	0	0	0	0	0	1	CNVR_707	18	57057494	57106651	Common_Low
CUEDC1	0	0	0	0	0	1	CNVR_723	19	8700583	8817259	Common_Low
CXADR	1	CNVR_4	1	18946871	18998146	0	0	0	0	0	Common_Low
CYC1	0	0	0	0	0	4	CNVR_556	14	330256	1142313	Common_Low
CYGB	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	Common_Low
CYHR1	0	0	0	0	0	8	CNVR_556	14	330256	1142313	Common_Low
CYLC2	1	CNVR_96	8	93276825	95307289	11	CNVR_376	8	91608918	93181299	Common_Low
CYP2W1	0	0	0	0	0	2	CNVR_901	25	41670837	41856420	Common_Low
CYP46A1	0	0	0	0	0	1	CNVR_814	21	64253259	64685093	Common_Low
CYSLTR2	0	0	0	0	0	2	CNVR_497	12	18394407	18543051	Common_Low
CYSRT1	1	CNVR_124	11	103363410	106804258	3	CNVR_486	11	105779716	106470561	Common_Low
CYTH1	0	0	0	0	0	1	CNVR_753	19	53607609	54071105	Common_Low
CYTH2	0	0	0	0	0	1	CNVR_705	18	55056442	55355731	Common_Low
D2HGDH	0	0	0	0	0	3	CNVR_152	3	120634274	120886943	Common_Low
DAG1	0	0	0	0	0	1	CNVR_835	22	50610098	50710803	Common_Low
DAZAP1	0	0	0	0	0	3	CNVR_341	7	43369002	44022730	Common_Low
DBF4B	0	0	0	0	0	1	CNVR_745	19	44433254	44494104	Common_Low
DBH	1	CNVR_124	11	103363410	106804258	0	0	0	0	0	Common_Low
DBP	0	0	0	0	0	1	CNVR_705	18	55056442	55355731	Common_Low
DCAF16	0	0	0	0	0	1	CNVR_276	6	37302499	37536990	Common_Low
DCTPP1	0	0	0	0	0	1	CNVR_890	25	26449950	26611224	Common_Low
DCUN1D1	0	0	0	0	0	3	CNVR_46	1	84064869	84176862	Common_Low
DCXR	0	0	0	0	0	4	CNVR_750	19	50761431	51158110	Common_Low
DDAH2	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	Common_Low
DDT	0	0	0	0	0	3	CNVR_677	17	71266660	71483760	Common_Low
DDX10	1	CNVR_150	15	18569217	18664416	0	0	0	0	0	Common_Low
DDX31	0	0	0	0	0	1	CNVR_481	11	102703502	102752125	Common_Low
DDX39A	0	0	0	0	0	1	CNVR_313	7	11234442	11485170	Common_Low
DDX39B	1	CNVR_208	23	27286587	27903991	0	0	0	0	0	Common_Low
DDX46	0	0	0	0	0	1	CNVR_342	7	46218847	46303822	Common_Low
DDX55	0	0	0	0	0	2	CNVR_669	17	52077181	52109735	Common_Low
DDX6	0	0	0	0	0	1	CNVR_592	15	29345173	29458564	Common_Low
DEAF1	0	0	0	0	0	1	CNVR_978	29	50494950	50640393	Common_Low
DEGS2	0	0	0	0	0	1	CNVR_815	21	65095142	65245233	Common_Low
DENND1B	0	0	0	0	0	1	CNVR_647	16	76575462	76632577	Common_Low
DENND6B	0	0	0	0	0	1	CNVR_261	5	119618064	119734299	Common_Low
DEPP1	0	0	0	0	0	1	CNVR_955	28	44584170	44615642	Common_Low
DEPTOR	0	0	0	0	0	1	CNVR_585	14	81274613	81441475	Common_Low
DESI1	0	0	0	0	0	1	CNVR_250	5	112271082	112941150	Common_Low
DEXI	1	CNVR_218	25	9621091	9690819	2	CNVR_885	25	9559212	9628737	Common_Low
DGAT1	0	0	0	0	0	8	CNVR_556	14	330256	1142313	Common_Low
DGCR2	0	0	0	0	0	2	CNVR_681	17	72483071	73106809	Common_Low
DGCR8	0	0	0	0	0	4	CNVR_681	17	72483071	73106809	Common_Low
DGKB	1	CNVR_34	4	22646006	22745371	8	CNVR_166	4	22417069	22677610	Common_Low
DGKE	1	CNVR_178	19	7762820	7902781	0	0	0	0	0	Common_Low
DHTKD1	0	0	0	0	0	2	CNVR_522	13	12280490	12378558	Common_Low
DIDO1	0	0	0	0	0	2	CNVR_543	13	53822879	54521999	Common_Low
DIPK1B	0	0	0	0	0	2	CNVR_483	11	103562010	104313142	Common_Low
DISP1	0	0	0	0	0	1	CNVR_632	16	26388857	26461264	Common_Low
DMP1	1	CNVR_73	6	104320493	104423445	1	CNVR_295	6	102542717	102646839	Common_Low
DMRT1	0	0	0	0	0	1	CNVR_371	8	43615936	43824913	Common_Low
DMRT2	1	CNVR_93	8	43628838	43816192	0	0	0	0	0	Common_Low
DMXL1	0	0	0	0	0	2	CNVR_336	7	34703029	34832022	Common_Low
DNAAF2	0	0	0	0	0	2	CNVR_439	10	42661079	42860796	Common_Low
DNAH14	0	0	0	0	0	2	CNVR_634	16	28154457	28321010	Common_Low
DNAH17	0	0	0	0	0	1	CNVR_753	19	53607609	54071105	Common_Low
DNAH2	1	CNVR_180	19	27576066	28031919	5	CNVR_739	19	26936476	27421507	Common_Low
DNAJB1	0	0	0	0	0	1	CNVR_313	7	11234442	11485170	Common_Low
DNAJB8	0	0	0	0	0	5	CNVR_838	22	59243645	59473474	Common_Low
DNAJC5	0	0	0	0	0	1	CNVR_543	13	53822879	54521999	Common_Low
DNASE1L2	1	CNVR_217	25	853665	1771425	2	CNVR_883	25	854830	1789361	Common_Low
DNLZ	0	0	0	0	0	4	CNVR_483	11	103562010	104313142	Common_Low
DNM2	0	0	0	0	0	1	CNVR_318	7	15060628	15282437	Common_Low
DNMT1	0	0	0	0	0	1	CNVR_317	7	14727440	14921401	Common_Low
DNTT	0	0	0	0	0	1	CNVR_908	26	17667270	17714604	Common_Low
DOC2G	0	0	0	0	0	2	CNVR_972	29	45085715	45486731	Common_Low
DOCK10	0	0	0	0	0	1	CNVR_105	2	112954557	113155761	Common_Low
DOCK2	0	0	0	0	0	1	CNVR_763	20	1827719	1873819	Common_Low
DOHH	0	0	0	0	0	1	CNVR_322	7	20348289	20778184	Common_Low
DOK7	0	0	0	0	0	2	CNVR_298	6	114903821	115458260	Common_Low
DOLK	0	0	0	0	0	1	CNVR_479	11	99160662	99643308	Common_Low
DOLPP1	0	0	0	0	0	1	CNVR_479	11	99160662	99643308	Common_Low
DPCD	0	0	0	0	0	1	CNVR_909	26	22144981	22386818	Common_Low
DPEP1	0	0	0	0	0	3	CNVR_690	18	14389737	14677822	Common_Low
DPM2	0	0	0	0	0	2	CNVR_478	11	98581543	98732077	Common_Low
DPP10	1	CNVR_22	2	66696730	69527656	1	CNVR_96	2	67310989	67615665	Common_Low
DPP7	0	0	0	0	0	2	CNVR_486	11	105779716	106470561	Common_Low
DRC3	0	0	0	0	0	1	CNVR_742	19	34401871	34652351	Common_Low
DRG2	0	0	0	0	0	1	CNVR_742	19	34401871	34652351	Common_Low
DSC3	1	CNVR_214	24	26382635	29490959	0	0	0	0	0	Common_Low
DSCC1	0	0	0	0	0	1	CNVR_585	14	81274613	81441475	Common_Low
DTYMK	0	0	0	0	0	3	CNVR_152	3	120634274	120886943	Common_Low
DUS1L	0	0	0	0	0	4	CNVR_750	19	50761431	51158110	Common_Low
DUSP15	0	0	0	0	0	1	CNVR_548	13	61361508	61444179	Common_Low
DUSP2	0	0	0	0	0	2	CNVR_454	11	2277342	2403508	Common_Low
DUSP8	0	0	0	0	0	1	CNVR_976	29	49963358	50067482	Common_Low
DVL1	0	0	0	0	0	1	CNVR_639	16	50834467	51464253	Common_Low
DVL2	2	CNVR_180	19	27576066	28031919	3	CNVR_739	19	26936476	27421507	Common_Low
DYM	0	0	0	0	0	1	CNVR_878	24	49057452	49089270	Common_Low
DYNC1I2	0	0	0	0	0	2	CNVR_72	2	24673731	24815717	Common_Low
DYNC2I2	0	0	0	0	0	1	CNVR_479	11	99160662	99643308	Common_Low
DZIP1	1	CNVR_133	12	72419043	76870470	0	0	0	0	0	Common_Low
E4F1	1	CNVR_217	25	853665	1771425	2	CNVR_883	25	854830	1789361	Common_Low
EBI3	0	0	0	0	0	3	CNVR_321	7	19718988	20025300	Common_Low
ECHDC3	1	CNVR_137	13	12543348	12808180	2	CNVR_523	13	12520034	12748454	Common_Low
ECI1	1	CNVR_217	25	853665	1771425	2	CNVR_883	25	854830	1789361	Common_Low
ECT2	0	0	0	0	0	1	CNVR_50	1	94706023	94804961	Common_Low
EDF1	3	CNVR_124	11	103363410	106804258	6	CNVR_486	11	105779716	106470561	Common_Low
EDIL3	0	0	0	0	0	2	CNVR_348	7	83768386	84051130	Common_Low
EDNRB	0	0	0	0	0	1	CNVR_509	12	53009661	53089349	Common_Low
EEF1A2	0	0	0	0	0	4	CNVR_543	13	53822879	54521999	Common_Low
EEF1D	0	0	0	0	0	2	CNVR_556	14	330256	1142313	Common_Low
EEFSEC	0	0	0	0	0	4	CNVR_838	22	59243645	59473474	Common_Low
EFCC1	0	0	0	0	0	1	CNVR_837	22	58943673	59056812	Common_Low
EFEMP2	0	0	0	0	0	2	CNVR_970	29	43880703	43994574	Common_Low
EFHC1	2	CNVR_205	23	24580918	24671650	0	0	0	0	0	Common_Low
EFNA2	0	0	0	0	0	2	CNVR_341	7	43369002	44022730	Common_Low
EFNB3	1	CNVR_180	19	27576066	28031919	5	CNVR_739	19	26936476	27421507	Common_Low
EGFL7	1	CNVR_124	11	103363410	106804258	3	CNVR_483	11	103562010	104313142	Common_Low
EGR2	0	0	0	0	0	1	CNVR_938	28	18916753	19430612	Common_Low
EHMT1	1	CNVR_124	11	103363410	106804258	0	0	0	0	0	Common_Low
EHMT2	1	CNVR_208	23	27286587	27903991	0	0	0	0	0	Common_Low
EIF3B	0	0	0	0	0	2	CNVR_898	25	40644879	41380662	Common_Low
EIF4A1	1	CNVR_180	19	27576066	28031919	3	CNVR_739	19	26936476	27421507	Common_Low
EIF4H	0	0	0	0	0	1	CNVR_892	25	33194075	33221773	Common_Low
EIF5A	1	CNVR_180	19	27576066	28031919	5	CNVR_739	19	26936476	27421507	Common_Low
ELANE	0	0	0	0	0	1	CNVR_341	7	43369002	44022730	Common_Low
ELAVL3	0	0	0	0	0	2	CNVR_319	7	15729850	15854651	Common_Low
ELF3	0	0	0	0	0	1	CNVR_649	16	80424663	80561730	Common_Low
ELFN1	0	0	0	0	0	1	CNVR_898	25	40644879	41380662	Common_Low
ELN	0	0	0	0	0	1	CNVR_893	25	33233732	33278159	Common_Low
ELOB	0	0	0	0	0	4	CNVR_884	25	2262072	2450378	Common_Low
ELOVL5	1	CNVR_206	23	25222914	25978647	0	0	0	0	0	Common_Low
ELP4	0	0	0	0	0	2	CNVR_608	15	62313688	62551885	Common_Low
ELP5	0	0	0	0	0	7	CNVR_739	19	26936476	27421507	Common_Low
EME2	0	0	0	0	0	5	CNVR_883	25	854830	1789361	Common_Low
EMSY	0	0	0	0	0	2	CNVR_605	15	55766312	55955167	Common_Low
ENDOG	0	0	0	0	0	1	CNVR_479	11	99160662	99643308	Common_Low
ENDOV	0	0	0	0	0	1	CNVR_752	19	52105919	52254545	Common_Low
ENKUR	0	0	0	0	0	2	CNVR_529	13	25678465	25886779	Common_Low
ENTPD2	1	CNVR_124	11	103363410	106804258	3	CNVR_486	11	105779716	106470561	Common_Low
ENTPD6	0	0	0	0	0	1	CNVR_538	13	42741708	42790006	Common_Low
ENTPD8	1	CNVR_124	11	103363410	106804258	6	CNVR_486	11	105779716	106470561	Common_Low
ENTR1	1	CNVR_124	11	103363410	106804258	4	CNVR_483	11	103562010	104313142	Common_Low
EP300	0	0	0	0	0	1	CNVR_250	5	112271082	112941150	Common_Low
EPHA2	0	0	0	0	0	1	CNVR_113	2	135880908	136019931	Common_Low
EPHA5	0	0	0	0	0	1	CNVR_288	6	77586306	82543678	Common_Low
EPHA6	0	0	0	0	0	1	CNVR_29	1	41184151	41455680	Common_Low
EPHB2	0	0	0	0	0	1	CNVR_111	2	129781417	129915969	Common_Low
EPN1	0	0	0	0	0	1	CNVR_711	18	61872489	62133194	Common_Low
EPO	0	0	0	0	0	1	CNVR_895	25	35847022	36188699	Common_Low
EPOR	0	0	0	0	0	2	CNVR_319	7	15729850	15854651	Common_Low
EPPK1	0	0	0	0	0	1	CNVR_556	14	330256	1142313	Common_Low
EPS15	0	0	0	0	0	2	CNVR_146	3	94818813	95038877	Common_Low
EPS8L2	0	0	0	0	0	1	CNVR_978	29	50494950	50640393	Common_Low
ERBB4	0	0	0	0	0	2	CNVR_102	2	99371113	100152972	Common_Low
ERCC1	0	0	0	0	0	1	CNVR_703	18	53012600	53071278	Common_Low
ERCC6L2	0	0	0	0	0	2	CNVR_375	8	82609588	82677709	Common_Low
ERO1A	0	0	0	0	0	3	CNVR_425	10	11354552	11544918	Common_Low
ERP29	0	0	0	0	0	1	CNVR_673	17	62132170	62192676	Common_Low
ESS2	0	0	0	0	0	2	CNVR_681	17	72483071	73106809	Common_Low
EVI2A	0	0	0	0	0	1	CNVR_734	19	18592714	18694147	Common_Low
EVI2B	0	0	0	0	0	1	CNVR_734	19	18592714	18694147	Common_Low
EXD1	0	0	0	0	0	1	CNVR_434	10	36538466	36803995	Common_Low
EXD3	0	0	0	0	0	6	CNVR_486	11	105779716	106470561	Common_Low
EXOC4	0	0	0	0	0	1	CNVR_201	4	96998183	97277561	Common_Low
EXOC7	0	0	0	0	0	2	CNVR_755	19	54968541	55578623	Common_Low
EXOSC4	0	0	0	0	0	4	CNVR_556	14	330256	1142313	Common_Low
FADS6	0	0	0	0	0	2	CNVR_758	19	56293270	56677337	Common_Low
FAHD1	1	CNVR_217	25	853665	1771425	3	CNVR_883	25	854830	1789361	Common_Low
FAM102A	0	0	0	0	0	2	CNVR_478	11	98581543	98732077	Common_Low
FAM131C	0	0	0	0	0	1	CNVR_113	2	135880908	136019931	Common_Low
FAM163B	1	CNVR_124	11	103363410	106804258	0	0	0	0	0	Common_Low
FAM166A	0	0	0	0	0	3	CNVR_486	11	105779716	106470561	Common_Low
FAM174C	0	0	0	0	0	4	CNVR_341	7	43369002	44022730	Common_Low
FAM193A	0	0	0	0	0	1	CNVR_301	6	116045596	116391408	Common_Low
FAM221A	5	CNVR_40	4	72358306	72561411	7	CNVR_188	4	71900384	72082867	Common_Low
FAM53B	0	0	0	0	0	1	CNVR_915	26	44238502	44349359	Common_Low
FAM78A	0	0	0	0	0	3	CNVR_480	11	101427888	101475871	Common_Low
FAM83E	0	0	0	0	0	1	CNVR_705	18	55056442	55355731	Common_Low
FAM83H	0	0	0	0	0	1	CNVR_556	14	330256	1142313	Common_Low
FANCA	0	0	0	0	0	3	CNVR_690	18	14389737	14677822	Common_Low
FANCC	46	CNVR_95	8	83190665	83273697	1	CNVR_374	8	81613969	81655976	High_Freq_list_1
FAP	0	0	0	0	0	1	CNVR_79	2	34207757	34251649	Common_Low
FASN	0	0	0	0	0	3	CNVR_750	19	50761431	51158110	Common_Low
FAT1	1	CNVR_231	27	15447004	18226356	0	0	0	0	0	Common_Low
FBRS	0	0	0	0	0	1	CNVR_891	25	26724480	26827136	Common_Low
FBXL16	0	0	0	0	0	2	CNVR_882	25	481855	630136	Common_Low
FBXL18	0	0	0	0	0	1	CNVR_896	25	38728867	38925016	Common_Low
FBXL6	0	0	0	0	0	8	CNVR_556	14	330256	1142313	Common_Low
FBXO24	0	0	0	0	0	6	CNVR_895	25	35847022	36188699	Common_Low
FBXO43	0	0	0	0	0	1	CNVR_576	14	64205475	64235532	Common_Low
FBXW4	0	0	0	0	0	1	CNVR_909	26	22144981	22386818	Common_Low
FBXW5	3	CNVR_124	11	103363410	106804258	7	CNVR_486	11	105779716	106470561	Common_Low
FCHO1	0	0	0	0	0	1	CNVR_310	7	5292475	5377006	Common_Low
FDX2	0	0	0	0	0	2	CNVR_317	7	14727440	14921401	Common_Low
FDXR	0	0	0	0	0	2	CNVR_758	19	56293270	56677337	Common_Low
FGF11	1	CNVR_180	19	27576066	28031919	0	0	0	0	0	Common_Low
FGF14	7	CNVR_134	12	82137254	82229884	21	CNVR_518	12	78163435	78251127	High_Freq_list_2
FGF20	1	CNVR_232	27	19272412	22448445	0	0	0	0	0	Common_Low
FGF23	0	0	0	0	0	1	CNVR_245	5	105720910	105792437	Common_Low
FGF4	1	CNVR_246	29	47572920	47668622	0	0	0	0	0	Common_Low
FGF5	1	CNVR_72	6	96654485	97475077	0	0	0	0	0	Common_Low
FGFR3	0	0	0	0	0	3	CNVR_302	6	116765519	116935159	Common_Low
FGFRL1	0	0	0	0	0	1	CNVR_304	6	117334310	117390034	Common_Low
FHOD3	0	0	0	0	0	1	CNVR_871	24	20757957	20803435	Common_Low
FIZ1	0	0	0	0	0	2	CNVR_711	18	61872489	62133194	Common_Low
FKBP14	26	CNVR_39	4	66482908	67007235	30	CNVR_185	4	66099208	66429603	Common_High
FLYWCH1	0	0	0	0	0	6	CNVR_884	25	2262072	2450378	Common_Low
FLYWCH2	0	0	0	0	0	5	CNVR_884	25	2262072	2450378	Common_Low
FMNL1	0	0	0	0	0	1	CNVR_746	19	44848193	44870438	Common_Low
FNDC10	0	0	0	0	0	1	CNVR_639	16	50834467	51464253	Common_Low
FNDC11	0	0	0	0	0	5	CNVR_543	13	53822879	54521999	Common_Low
FOXC2	0	0	0	0	0	1	CNVR_687	18	12377354	12478047	Common_Low
FOXH1	0	0	0	0	0	6	CNVR_556	14	330256	1142313	Common_Low
FOXJ1	0	0	0	0	0	2	CNVR_755	19	54968541	55578623	Common_Low
FOXL1	0	0	0	0	0	1	CNVR_687	18	12377354	12478047	Common_Low
FOXN2	0	0	0	0	0	1	CNVR_465	11	30638168	30723344	Common_Low
