bin	name	Chr	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
121	NM_001035370	chr22	-	50854957	50859693	50855619	50858572	6	50854957,50856245,50856448,50856974,50858196,50859637,	50855816,50856347,50856673,50857139,50858706,50859693,	0	KLHDC8B	cmpl	cmpl	1,1,1,1,0,-1,
95	NM_001206795	chr16	+	23586934	23631282	23586995	23630937	23	23586934,23589178,23594084,23595120,23595353,23595484,23595681,23596118,23600724,23601836,23603499,23605374,23616154,23616877,23618709,23619783,23620768,23621503,23622438,23623702,23625335,23629518,23630794,	23587262,23589301,23594244,23595269,23595403,23595594,23595772,23596234,23600894,23601927,23603651,23605535,23616257,23616971,23618818,23619886,23620894,23621635,23622545,23623848,23625526,23629663,23631282,	0	IARS2	cmpl	cmpl	0,0,0,1,0,2,1,2,1,0,1,0,2,0,1,2,0,0,0,2,1,0,1,
655	NR_031362	chr19	-	9301431	9301518	9301518	9301518	1	9301431,	9301518,	0	MIR142	unk	unk	-1,
995	NR_036364	chr18	+	53789898	53789967	53789967	53789967	1	53789898,	53789967,	0	MIR2897	unk	unk	-1,
95	NM_001192199	chr16	-	23632615	23735418	23634321	23735418	35	23632615,23634673,23635455,23635875,23639698,23640215,23641742,23644265,23647049,23649594,23649800,23651322,23652575,23653344,23661509,23661941,23664020,23667343,23671346,23671765,23672282,23672974,23674921,23676661,23676871,23678309,23684848,23687444,23692014,23692438,23692598,23694761,23695682,23714466,23735303,	23634477,23634832,23635677,23635965,23639917,23640290,23641778,23644336,23647116,23649701,23649974,23651551,23652736,23653450,23661607,23662155,23664148,23667434,23671411,23671848,23672426,23673191,23675061,23676751,23676951,23678458,23684947,23687544,23692116,23692514,23692646,23694843,23695806,23714528,23735418,	0	RAB3GAP2	cmpl	cmpl	0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,2,2,1,2,2,0,1,1,0,0,2,2,1,0,1,0,
765	NR_107843	chr16	-	23682028	23682088	23682088	23682088	1	23682028,	23682088,	0	MIR664B	unk	unk	-1,
11	NM_001192275	chr16	+	24017130	24156596	24017214	24154831	18	24017130,24096691,24098155,24110455,24111634,24115431,24120049,24125997,24126321,24131689,24132824,24135920,24136379,24140074,24141625,24144256,24150603,24154476,	24017265,24096895,24098209,24110504,24111700,24115502,24120106,24126234,24126441,24131789,24132937,24136074,24136573,24140175,24141790,24144508,24150648,24156596,	0	MARK1	cmpl	cmpl	0,0,0,0,1,1,0,0,0,0,1,0,1,0,2,2,2,2,
769	NM_001205383	chr16	+	24176352	24188885	24176385	24186539	2	24176352,24186419,	24176682,24188885,	0	C16H1orf115	cmpl	cmpl	0,0,
712	NM_001076065	chr12	-	16723865	16741586	16724987	16738483	10	16723865,16729264,16731386,16732183,16733638,16735713,16737754,16738415,16740684,16741526,	16725068,16729432,16731485,16732303,16733763,16735812,16737843,16738490,16740733,16741586,	0	ESD	cmpl	cmpl	0,0,0,0,1,1,2,0,-1,-1,
777	NM_001034725	chr16	-	25186200	25227307	25187198	25224941	4	25186200,25191175,25224130,25227220,	25187464,25191547,25224984,25227307,	0	DUSP10	cmpl	cmpl	1,1,0,-1,
783	NM_001045908	chr16	-	26044164	26076200	26044427	26074414	11	26044164,26047504,26049129,26049990,26051085,26052511,26060118,26065997,26069835,26074293,26076069,	26044540,26047659,26049253,26050057,26051244,26052642,26060317,26066111,26070005,26074416,26076200,	0	TAF1A	cmpl	cmpl	1,2,1,0,0,1,0,0,1,0,-1,
893	NM_001098069	chr19	+	40433269	40455087	40433305	40452683	14	40433269,40433910,40434421,40446714,40446968,40447666,40448021,40450055,40450817,40451167,40451510,40452350,40452659,40453373,	40433536,40433938,40434459,40446873,40447120,40447843,40448707,40450120,40450932,40451266,40451725,40452473,40452723,40455087,	0	CASC3	cmpl	cmpl	0,0,1,0,0,2,2,1,0,1,1,0,0,-1,
74	NM_001098065	chr8	-	1162182	1318002	1163934	1316352	12	1162182,1172742,1177618,1179164,1181665,1182798,1190603,1191715,1210541,1211353,1315959,1317871,	1164103,1173035,1177923,1179421,1181836,1182947,1190714,1192018,1210637,1211629,1316442,1318002,	0	SH3RF1	cmpl	cmpl	2,0,1,2,2,0,0,0,0,0,0,-1,
784	NM_001205634	chr16	-	26158796	26205139	26159079	26204958	10	26158796,26159287,26161187,26163302,26182241,26182591,26188296,26188745,26196917,26204848,	26159176,26159405,26161310,26163425,26182348,26182655,26188351,26188799,26196987,26205139,	0	AIDA	cmpl	cmpl	2,1,1,1,2,1,0,0,2,0,
12	NM_001205894	chr16	+	26206007	26226551	26208038	26224248	13	26206007,26208022,26211315,26211731,26215113,26216202,26217258,26218322,26219975,26220857,26221235,26222784,26224161,	26206020,26208139,26211422,26211828,26215209,26216275,26217364,26218412,26220061,26220939,26221386,26222944,26226551,	0	BROX	cmpl	cmpl	-1,0,2,1,2,2,0,1,1,0,1,2,0,
98	NM_001038161	chr16	+	26296511	26506759	26458475	26506563	8	26296511,26431176,26458458,26495195,26502388,26503659,26504156,26506426,	26296606,26431249,26458984,26495225,26502512,26503787,26504254,26506759,	0	DISP1	cmpl	cmpl	-1,-1,0,2,2,0,2,1,
787	NM_001040501	chr16	-	26601165	26603747	26601165	26603741	8	26601165,26601199,26601202,26601228,26601237,26602212,26602691,26602767,	26601198,26601202,26601227,26601237,26602206,26602678,26602748,26603747,	0	TLR5	incmpl	cmpl	2,2,0,0,2,1,0,0,
98	NM_001101904	chr16	-	26686325	26819787	26687704	26819067	9	26686325,26688785,26692429,26693659,26719423,26723842,26742876,26818919,26819711,	26687733,26689168,26692574,26693851,26719612,26724016,26743089,26819102,26819787,	0	SUSD4	cmpl	cmpl	1,2,1,1,1,1,1,0,-1,
789	NM_001076193	chr16	+	26845495	26847570	26845562	26847452	1	26845495,	26847570,	0	CCDC185	cmpl	cmpl	0,
791	NM_001081619	chr16	-	27001305	27046219	27001958	27046143	10	27001305,27002669,27003550,27005992,27007678,27008712,27009928,27010576,27037301,27045906,	27001969,27002830,27003625,27006078,27007762,27008881,27010062,27010695,27037371,27046219,	0	CAPN8	cmpl	cmpl	1,2,2,0,0,2,0,1,0,0,
1426	NM_001100335	chr5	+	110314070	110316043	110314077	110315391	4	110314070,110314414,110314967,110315316,	110314188,110314533,110315085,110316043,	0	TOMM22	cmpl	cmpl	0,0,2,0,
130	NM_001100334	chr7	+	60664817	60739623	60664862	60739321	19	60664817,60699802,60701013,60701866,60702893,60707206,60707987,60711527,60713612,60715755,60716074,60717304,60719618,60720417,60721770,60732415,60734490,60737735,60739297,	60664878,60699931,60701097,60701964,60703002,60707305,60708199,60711707,60713705,60715837,60716224,60717516,60719764,60720490,60721882,60732580,60734669,60737864,60739623,	0	AFAP1L1	cmpl	cmpl	0,1,1,1,0,1,1,0,0,0,1,1,0,2,0,1,1,0,0,
795	NM_001034338	chr16	+	27529033	27543276	27529114	27543106	5	27529033,27532560,27537766,27539876,27543078,	27529183,27532629,27537879,27540017,27543276,	0	CNIH4	cmpl	cmpl	0,0,0,2,2,
795	NM_001077059	chr16	-	27556057	27589474	27556756	27589474	13	27556057,27559589,27563280,27563681,27564047,27566089,27569327,27575340,27579165,27580738,27583569,27589188,27589393,	27556782,27559775,27563410,27563760,27564193,27566209,27569468,27575479,27579322,27580836,27583706,27589293,27589474,	0	WDR26	cmpl	cmpl	1,1,0,2,0,0,0,2,1,2,0,0,0,
99	NM_001206204	chr16	+	27738683	27874612	27738683	27873875	6	27738683,27794303,27801761,27858053,27864855,27873847,	27738764,27794372,27801809,27858166,27864999,27874612,	0	CNIH3	cmpl	cmpl	0,0,0,0,2,2,
802	NM_001100329	chr16	-	28446370	28472822	28446428	28468220	14	28446370,28447328,28447553,28449837,28453522,28454585,28455374,28459089,28460978,28462577,28463427,28466034,28468055,28472719,	28446589,28447451,28447634,28450006,28453648,28454689,28455566,28459144,28461175,28462770,28463511,28466250,28468234,28472822,	0	LBR	cmpl	cmpl	1,1,1,0,0,1,1,0,1,0,0,0,0,-1,
804	NM_001115083	chr16	+	28799999	28809514	28800118	28809276	2	28799999,28809156,	28800190,28809514,	0	SRP9	cmpl	cmpl	0,0,
100	NM_001034629	chr16	+	28833629	28870961	28852820	28870661	9	28833629,28852815,28855336,28861704,28862435,28863088,28865711,28869728,28870459,	28833693,28853003,28855517,28861932,28862565,28863294,28865820,28869845,28870961,	0	EPHX1	cmpl	cmpl	-1,0,0,1,1,2,1,2,2,
805	NM_001102162	chr16	-	28871490	28902208	28872272	28902159	22	28871490,28873869,28874287,28875108,28876602,28877627,28878744,28879296,28879524,28882326,28883869,28885533,28885760,28886127,28888764,28889792,28890306,28891314,28896357,28897361,28899512,28901973,	28872437,28873932,28874403,28875276,28876708,28877790,28878807,28879383,28879631,28882480,28884007,28885667,28885884,28886208,28888835,28889901,28890358,28891457,28896395,28897425,28899592,28902208,	0	TMEM63A	cmpl	cmpl	0,0,1,1,0,2,2,2,0,2,2,0,2,2,0,2,1,2,0,2,0,0,
805	NM_001206043	chr16	-	28910504	28913354	28910504	28913354	4	28910504,28911167,28911607,28913104,	28910868,28911410,28911854,28913354,	0	LEFTY2	cmpl	cmpl	2,2,1,0,
1213	NM_001046464	chr15	-	82340375	82344478	82342277	82344387	2	82340375,82342298,	82342297,82344478,	0	MPEG1	cmpl	cmpl	1,0,
747	NM_001046462	chr19	+	21237744	21283049	21237772	21282732	7	21237744,21238954,21275683,21277644,21278741,21279787,21281672,	21237792,21239051,21275740,21277773,21278949,21279896,21283049,	0	NSRP1	cmpl	cmpl	0,2,0,0,0,1,2,
806	NM_001099065	chr16	-	29005210	29020714	29005323	29020701	7	29005210,29008604,29011996,29012945,29013444,29015033,29020581,	29005545,29009107,29012113,29013115,29013556,29015151,29020714,	0	SDE2	cmpl	cmpl	0,1,1,2,1,0,0,
794	NM_001034492	chr23	-	27421810	27433479	27422086	27433443	18	27421810,27422394,27422602,27422904,27423128,27423316,27423599,27423802,27424021,27426994,27427875,27428622,27429837,27430166,27430348,27432263,27433027,27433397,	27422257,27422444,27422729,27422996,27423205,27423482,27423711,27423897,27424162,27427084,27428016,27428761,27429971,27430268,27430522,27432449,27433237,27433479,	0	C2	cmpl	cmpl	0,1,0,1,2,1,0,1,1,1,1,0,1,1,1,1,1,0,
807	NM_001191183	chr16	-	29157747	29196233	29159998	29196173	8	29157747,29163915,29166254,29170020,29171892,29174953,29175801,29195887,	29160210,29164200,29166441,29170195,29172051,29175094,29175943,29196233,	0	ACBD3	cmpl	cmpl	1,1,0,2,2,2,1,0,
728	NM_174650	chr3	+	18762487	18773422	18769523	18773175	3	18762487,18769502,18773013,	18762529,18769655,18773422,	0	S100A10	cmpl	cmpl	-1,0,0,
14	NM_174649	chr4	+	48154293	48255027	48154293	48254896	11	48154293,48180278,48218077,48226315,48239997,48243272,48248174,48249860,48252280,48252474,48254762,	48154600,48180314,48218130,48226399,48240104,48243426,48248276,48249935,48252346,48252613,48255027,	0	PRKAR2B	cmpl	cmpl	0,1,1,0,0,2,0,0,0,0,1,
712	NM_174648	chr23	-	16652950	16654585	16653189	16654109	4	16652950,16653651,16653839,16654496,	16653341,16653754,16654119,16654585,	0	MEA1	cmpl	cmpl	1,0,0,-1,
810	NM_001083770	chr16	+	29550027	29612426	29550175	29611455	4	29550027,29604619,29610288,29611420,	29550374,29604799,29610297,29612426,	0	STUM	cmpl	cmpl	0,1,1,1,
794	NM_174242	chr15	-	27503554	27505442	27503619	27505206	4	27503554,27504826,27505163,27505424,	27504220,27504980,27505226,27505442,	0	APOA1	cmpl	cmpl	2,1,0,-1,
813	NM_001046419	chr16	+	29906147	29953567	29930639	29952729	15	29906147,29930630,29934069,29934721,29945258,29948207,29949061,29949258,29949893,29950064,29950406,29950774,29951017,29951520,29952441,	29906241,29930816,29934480,29934788,29945333,29948330,29949147,29949399,29949975,29950158,29950548,29950882,29951083,29951607,29953567,	0	COQ8A	cmpl	cmpl	-1,0,0,0,1,1,1,0,0,1,2,0,0,0,0,
101	NM_001192937	chr16	-	29958178	30250777	29958785	30250515	36	29958178,29959558,29961973,29969998,29970784,29973836,29976381,29978440,29980262,29981190,29983491,29984873,29985702,29988223,29991151,30014093,30016538,30018168,30018724,30022017,30034427,30040267,30054576,30054946,30060934,30073730,30084571,30087829,30088463,30090611,30103128,30123668,30140253,30153497,30197299,30250337,	29958917,29959716,29962091,29970116,29970908,29973921,29976479,29979034,29980325,29981407,29983573,29985013,29985839,29988329,29991235,30014170,30016630,30018317,30018830,30022142,30034533,30040515,30054687,30055189,30061068,30073853,30084738,30087909,30088712,30090812,30103222,30123817,30140349,30153581,30197391,30250777,	0	CDC42BPA	cmpl	cmpl	0,1,0,2,1,0,1,1,1,0,2,0,1,0,0,1,2,0,2,0,2,0,0,0,1,1,2,0,0,0,2,0,0,0,1,0,
707	NM_001206320	chr3	+	16022437	16032162	16022526	16030383	13	16022437,16025078,16025517,16026221,16027768,16028122,16028470,16028727,16028929,16029070,16029397,16029831,16030351,	16022853,16025183,16025622,16026272,16027909,16028207,16028531,16028818,16028988,16029119,16029493,16029898,16032162,	0	UBE2Q1	cmpl	cmpl	0,0,0,0,0,0,1,2,0,2,0,0,1,
732	NM_001163190	chr3	+	19322590	19369633	19338741	19367575	17	19322590,19338740,19348310,19349386,19350651,19354000,19354788,19355520,19360156,19360939,19363935,19364186,19364515,19365134,19365385,19365748,19365903,	19322615,19338865,19348486,19349495,19350942,19354107,19355126,19355675,19360257,19361086,19364070,19364359,19364656,19365191,19365498,19365773,19369633,	0	POGZ	cmpl	cmpl	-1,0,1,0,1,1,0,2,1,0,0,0,2,2,2,1,2,
133	NM_001035074	chr8	+	63155395	63179245	63155631	63179224	7	63155395,63165259,63168383,63173872,63176749,63178152,63179156,	63155685,63165409,63168506,63174062,63176874,63178228,63179245,	0	ANP32B	cmpl	cmpl	0,0,0,0,1,0,1,
99	NM_001035073	chr19	+	27389504	27401320	27389647	27401305	10	27389504,27390203,27390563,27398764,27399052,27399250,27400152,27400561,27400811,27401058,	27390051,27390302,27390675,27398853,27399143,27399383,27400361,27400665,27400946,27401320,	0	WRAP53	cmpl	cmpl	0,2,2,0,2,0,1,0,2,2,
865	NM_001075833	chr26	+	36749673	36807371	36750223	36807175	9	36749673,36750157,36750473,36781169,36782502,36786209,36786987,36806218,36807133,	36749709,36750302,36750559,36781286,36782668,36786311,36787090,36806306,36807371,	0	CCDC172	cmpl	cmpl	-1,0,1,0,0,1,1,2,0,
819	NM_001105256	chr16	-	30706270	30770646	30706514	30770646	10	30706270,30708345,30720755,30730543,30730817,30733023,30733567,30735712,30744371,30770267,	30706720,30708481,30721642,30730640,30730839,30733138,30733654,30735743,30744577,30770646,	0	CNST	cmpl	cmpl	1,0,1,0,2,1,1,0,1,0,
820	NM_001038127	chr16	+	30802364	30820745	30802522	30820197	8	30802364,30803649,30810432,30810920,30813100,30815692,30818394,30820019,	30802832,30803738,30810586,30811069,30813190,30815755,30818546,30820745,	0	TFB2M	cmpl	cmpl	0,1,0,1,0,0,0,2,
12	NM_001076406	chr16	+	30839338	31578960	30839370	31578649	11	30839338,31007252,31028821,31030459,31032239,31411732,31413546,31468648,31473032,31557757,31578547,	30839534,31007316,31028929,31030517,31032376,31411800,31413649,31468736,31473207,31557866,31578960,	0	SMYD3	cmpl	cmpl	0,2,0,0,1,0,2,0,1,2,0,
103	NM_001101247	chr16	-	32202895	32313790	32203143	32313760	7	32202895,32208627,32208798,32209430,32233242,32271493,32313729,	32203259,32208694,32208841,32209510,32233315,32271578,32313790,	0	EFCAB2	cmpl	cmpl	1,0,2,0,2,1,0,
832	NM_001076920	chr16	+	32404380	32413716	32404530	32412924	14	32404380,32406043,32406240,32408202,32408900,32409347,32409764,32410186,32410617,32410837,32411261,32411776,32412326,32412870,	32405221,32406155,32406314,32408342,32409000,32409460,32410028,32410306,32410746,32411006,32411516,32411961,32412398,32413716,	0	HNRNPU	cmpl	cmpl	0,1,2,1,0,1,0,0,0,0,1,1,0,0,
832	NM_001040585	chr16	-	32422578	32429189	32422699	32429048	4	32422578,32423241,32423417,32429030,	32422841,32423305,32423532,32429189,	0	COX20	cmpl	cmpl	2,1,0,0,
833	NM_001100384	chr16	-	32531079	32572185	32531164	32544583	5	32531079,32540096,32541746,32544516,32572122,	32531398,32540238,32541840,32544589,32572185,	0	DESI2	cmpl	cmpl	0,2,1,0,-1,
104	NM_001167809	chr16	+	32767320	32799777	32767421	32798695	13	32767320,32781456,32782366,32784365,32785283,32785623,32786753,32789532,32790862,32792175,32793531,32797155,32798642,	32767604,32781559,32782435,32784416,32785350,32785731,32786835,32789659,32791017,32792300,32793629,32797305,32799777,	0	ADSS	cmpl	cmpl	0,0,1,1,1,2,2,0,1,0,2,1,1,
835	NM_001077054	chr16	-	32802304	32838399	32802347	32829207	5	32802304,32813058,32819895,32829151,32838312,	32802439,32813231,32819991,32829220,32838399,	0	C16H1orf100	cmpl	cmpl	1,2,2,0,-1,
837	NM_001078016	chr16	-	33149466	33155673	33151577	33155524	2	33149466,33155511,	33153160,33155673,	0	ZBTB18	cmpl	cmpl	1,0,
1	NM_001191309	chr16	+	33368078	33633753	33368119	33633458	13	33368078,33496285,33526283,33531993,33543638,33551738,33552261,33576449,33583687,33594225,33601596,33626375,33633372,	33368165,33496411,33526395,33532138,33543770,33551804,33552330,33576572,33583816,33594440,33601684,33626478,33633753,	0	AKT3	cmpl	cmpl	0,1,1,2,0,0,0,0,0,0,2,0,1,
105	NM_001193109	chr16	-	33638870	33884332	33638870	33884180	18	33638870,33649078,33705827,33715563,33717764,33751853,33796915,33799883,33813868,33824264,33836200,33839367,33848503,33854292,33865255,33870579,33872372,33884113,	33638900,33649205,33705959,33715672,33717892,33751996,33797032,33800018,33814021,33824403,33836389,33839432,33848644,33854415,33865369,33870662,33872525,33884332,	0	SDCCAG8	cmpl	cmpl	0,2,2,1,2,0,0,0,0,2,2,0,0,0,0,1,1,0,
105	NM_001035377	chr16	+	33885094	34015860	33922049	34013786	20	33885094,33922008,33931600,33939693,33949180,33949334,33951243,33960457,33965359,33965709,33977521,33980354,33982701,33992048,34001381,34003555,34007557,34011013,34011830,34013496,	33885280,33922154,33931690,33939772,33949239,33949497,33951378,33960934,33965523,33966003,33977671,33980481,33984537,33992283,34001529,34003726,34007646,34011107,34011882,34015860,	0	CEP170	cmpl	cmpl	-1,0,0,0,1,0,1,1,1,0,0,0,1,1,2,0,0,2,0,1,
13	NM_001205378	chr16	+	34429412	34853622	34429412	34852736	10	34429412,34625767,34696885,34716857,34765510,34823465,34836066,34839994,34844952,34852488,	34429601,34625904,34697054,34716969,34765638,34823663,34836203,34840163,34845067,34853622,	0	PLD5	cmpl	cmpl	0,0,2,0,1,0,0,2,0,1,
851	NM_001101058	chr16	-	34937417	34943288	34937897	34942894	5	34937417,34942365,34942675,34942836,34943105,	34938123,34942472,34942731,34942922,34943288,	0	MAP1LC3C	cmpl	cmpl	2,0,1,0,-1,
106	NM_001304987	chr16	-	34954133	35000907	34957498	34998827	15	34954133,34960376,34966167,34969831,34977497,34980267,34987717,34988504,34990167,34991281,34993775,34995647,34998666,35000261,35000657,	34957637,34960570,34966269,34970390,34977744,34980493,34987814,34988692,34990380,34991419,34993899,34995767,34998840,35000455,35000907,	0	EXO1	cmpl	cmpl	2,0,0,2,1,0,2,0,0,0,2,2,0,-1,-1,
106	NM_001205438	chr16	-	35010241	35130360	35010241	35130360	27	35010241,35016458,35017375,35021347,35024105,35028507,35031838,35038476,35044639,35045357,35046268,35047531,35050277,35055402,35063545,35065618,35067817,35071599,35086100,35087810,35098081,35102055,35105656,35109993,35112811,35119253,35130215,	35010325,35016572,35017456,35021453,35024294,35028617,35031897,35038582,35044782,35045394,35046338,35047633,35050408,35055579,35063721,35065742,35067966,35071726,35086240,35087890,35098216,35102270,35105767,35110097,35112914,35119384,35130360,	0	WDR64	cmpl	cmpl	0,0,0,2,2,0,1,0,1,0,2,2,0,0,1,0,1,0,1,2,2,0,0,1,0,1,0,
853	NM_001243298	chr16	-	35178260	35246581	35179659	35246460	15	35178260,35181804,35181952,35183239,35194918,35200478,35202554,35204628,35206057,35208109,35211974,35219381,35220668,35221062,35246406,	35179815,35181864,35182054,35183322,35194976,35200626,35202676,35204700,35206223,35208197,35212023,35219471,35220766,35221132,35246581,	0	KMO	cmpl	cmpl	0,0,0,1,0,2,0,0,2,1,0,0,1,0,0,
854	NM_001075803	chr16	+	35260923	35288029	35260946	35287805	10	35260923,35267324,35270693,35274768,35277114,35280189,35282181,35283132,35285022,35287662,	35261078,35267459,35270804,35274945,35277297,35280355,35282385,35283260,35285176,35288029,	0	FH	cmpl	cmpl	0,0,0,0,0,0,1,1,0,1,
135	NM_174013	chr15	+	65649551	65737464	65649731	65736720	9	65649551,65684593,65689491,65694445,65696926,65721471,65725851,65727983,65736515,	65649798,65684759,65689625,65694514,65697175,65721537,65725923,65728062,65737464,	0	CD44	cmpl	cmpl	0,1,2,1,1,1,1,1,2,
860	NM_175716	chr16	+	36164111	36167274	36164149	36167147	3	36164111,36166033,36167029,	36164210,36166148,36167274,	0	XCL1	cmpl	cmpl	0,1,2,
970	NM_001046168	chr22	+	50481627	50484017	50481865	50483811	9	50481627,50482108,50482276,50482460,50482811,50483055,50483208,50483419,50483679,	50481994,50482189,50482325,50482603,50482970,50483134,50483336,50483602,50484017,	0	GMPPB	cmpl	cmpl	0,0,0,1,0,0,1,0,0,
865	NM_001035334	chr16	+	36759191	36784732	36759347	36784732	4	36759191,36763793,36776656,36784664,	36759444,36763922,36776762,36784732,	0	ATP1B1	cmpl	incmpl	0,1,1,2,
108	NM_001015656	chr16	-	36784548	37029908	36784798	37029879	12	36784548,36843935,36909359,36921255,36924850,36959855,36965393,36967105,36971122,36984921,36986389,37029876,	36784831,36844043,36909461,36921324,36924915,36959964,36965601,36967156,36971233,36985088,36986497,37029908,	0	NME7	cmpl	cmpl	0,0,0,0,1,0,2,2,2,0,0,0,
