Chr	bin	name	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	ID	i.Start	i.End	Frequent	0	1	3	4	Type	Length	Check_gene
8	133	NM_001035074	+	63155395	63179245	63155631	63179224	7	63155395,63165259,63168383,63173872,63176749,63178152,63179156,	63155685,63165409,63168506,63174062,63176874,63178228,63179245,	0	ANP32B	cmpl	cmpl	0,0,0,0,1,0,1,	CNVR_331	63018531	63246078	1		1			Loss	227548	Has_gene
8	1067	NM_001046482	+	63192955	63212667	63193035	63212646	6	63192955,63196508,63204066,63205122,63210474,63212436,	63193167,63196724,63204166,63205277,63210741,63212667,	0	NANS	cmpl	cmpl	0,0,0,1,0,0,	CNVR_331	63018531	63246078	1		1			Loss	227548	Has_gene
8	152	NM_001076439	-	82961047	83014357	82961683	83014298	11	82961047,82976275,82978993,82979593,82981056,82984139,82985749,82986844,82988704,83009180,83014144,	82961794,82976422,82979062,82979675,82981091,82984175,82985817,82986952,82988780,83009227,83014357,	0	HSD17B3	cmpl	cmpl	0,0,0,2,0,0,1,1,0,1,0,	CNVR_332	83006556	83048502	1			1		Gain	41947	Has_gene
8	1218	NM_001206266	-	83028781	83085624	83029314	83085608	12	83028781,83030439,83031630,83043946,83049581,83051223,83056639,83058112,83063968,83074440,83076418,83085450,	83029417,83030522,83031709,83044014,83049674,83051326,83056708,83058184,83064036,83074527,83076452,83085624,	0	SLC35D2	cmpl	cmpl	2,0,2,0,0,2,2,2,0,0,2,0,	CNVR_332	83006556	83048502	1			1		Gain	41947	Has_gene
8	2	NM_001101069	-	83837390	83918579	83837891	83910639	34	83837390,83842944,83843784,83846321,83848377,83849211,83850186,83855117,83857816,83861345,83861677,83862500,83863376,83864228,83867955,83869430,83870693,83872461,83875063,83875657,83876977,83879232,83879923,83880512,83887319,83890505,83890827,83897385,83904118,83906978,83909333,83909712,83910520,83918517,	83837974,83843097,83843928,83846447,83848483,83849388,83850282,83855230,83857991,83861429,83861780,83862622,83863454,83864320,83868076,83869575,83870777,83872548,83875258,83875731,83877104,83879331,83880015,83880635,83887415,83890566,83890915,83897533,83904236,83907061,83909453,83909869,83910647,83918579,	0	IARS	cmpl	cmpl	1,1,1,1,0,0,0,1,0,0,2,0,0,1,0,2,2,2,2,0,2,2,0,0,0,2,1,0,2,0,0,2,0,-1,	CNVR_333	83832733	83888935	1		1			Loss	56203	Has_gene
8	153	NM_001105615	+	83951576	84187170	83951592	84186979	8	83951576,83969977,83971864,83988947,84015727,84185179,84186414,84186848,	83951699,83970159,83971953,83989036,84015824,84185259,84186506,84187170,	0	CENPP	cmpl	cmpl	0,2,1,0,2,0,2,1,	CNVR_334	84030299	84099596	2		2			Loss	69298	Has_gene
8	1226	NM_173946	-	84019266	84034853	84020103	84033697	7	84019266,84021086,84023256,84025179,84032013,84033523,84034789,	84020274,84021182,84023459,84025338,84032110,84034050,84034853,	0	OGN	cmpl	cmpl	0,0,1,1,0,0,-1,	CNVR_334	84030299	84099596	2		2			Loss	69298	Has_gene
8	1226	NM_173947	-	84037690	84052607	84044973	84047250	4	84037690,84044973,84046310,84052495,	84038399,84045302,84047264,84052607,	0	OMD	cmpl	cmpl	-1,1,0,-1,	CNVR_334	84030299	84099596	2		2			Loss	69298	Has_gene
8	1226	NM_001034309	-	84067287	84092633	84068320	84085649	8	84067287,84070893,84071414,84077233,84078366,84082748,84085405,84092438,	84068518,84071032,84071508,84077344,84078580,84082861,84085672,84092633,	0	ASPN	cmpl	cmpl	0,2,1,1,0,1,0,-1,	CNVR_334	84030299	84099596	2		2			Loss	69298	Has_gene
8																CNVR_335	88893442	88893548	19		2	17		Mixed	107	Non_gene
8																CNVR_336	89339948	89379138	1			1		Gain	39191	Non_gene
8	1306	NM_001080298	+	94568741	94581977	94568841	94581215	6	94568741,94571471,94573913,94575554,94580962,94581138,	94568901,94571682,94574072,94575704,94581049,94581977,	0	NIPSNAP3A	cmpl	cmpl	0,0,1,1,1,1,	CNVR_337	93245032	94722804	14		7	6	1	Mixed	1477773	Has_gene
8	163	NM_001024693	-	94603861	94719841	94603861	94716719	50	94603861,94604632,94605576,94606275,94608048,94608537,94610900,94611788,94612639,94613025,94614816,94616537,94616768,94618899,94620390,94621027,94622055,94623329,94624784,94625733,94628538,94630186,94632167,94633377,94633680,94634815,94635869,94637305,94638773,94639129,94640138,94641572,94642438,94643668,94644919,94647242,94648991,94649961,94650922,94655050,94655502,94657498,94662335,94672237,94675038,94694109,94695867,94702782,94716653,94719298,	94604002,94604876,94605669,94606379,94608183,94608679,94611007,94611851,94612760,94613155,94614940,94616682,94616884,94619077,94620560,94621102,94622161,94623362,94624879,94625923,94628637,94630311,94632316,94633491,94633729,94635018,94635942,94637526,94638911,94639272,94640270,94641744,94642552,94643873,94645141,94647465,94649168,94650167,94651120,94655167,94655642,94657739,94662428,94672414,94675160,94694228,94696009,94702876,94716817,94719841,	0	ABCA1	cmpl	cmpl	0,2,2,0,0,2,0,0,2,1,0,2,0,2,0,0,2,2,0,2,2,0,1,1,0,1,0,1,1,2,2,1,1,0,0,2,2,0,0,0,1,0,0,0,1,2,1,0,0,-1,	CNVR_337	93245032	94722804	14		7	6	1	Mixed	1477773	Has_gene
8	168	NM_001192352	+	100188490	100287913	100188590	100282649	13	100188490,100201856,100206402,100211734,100213242,100243427,100249795,100267601,100272959,100278311,100279006,100280554,100281966,	100188669,100201983,100206554,100211862,100213384,100243552,100249960,100267867,100273135,100278513,100279198,100280703,100287913,	0	MUSK	cmpl	cmpl	0,1,2,1,0,1,0,0,2,1,2,2,1,	CNVR_338	100259287	100341996	1		1			Loss	82710	Has_gene
8	170	NM_001206738	+	102004575	102108791	102004575	102107752	9	102004575,102053490,102066153,102076942,102079924,102082785,102094910,102103949,102107692,	102004731,102053682,102066264,102077101,102080120,102082985,102094997,102104102,102108791,	0	SNX30	cmpl	cmpl	0,0,0,0,0,1,0,0,0,	CNVR_339	102036518	102140484	1		1			Loss	103967	Has_gene
8	1364	NM_001024519	-	102117909	102129395	102118662	102129284	4	102117909,102126172,102126715,102128164,	102118720,102126329,102126799,102129395,	0	SLC46A2	cmpl	cmpl	2,1,1,0,	CNVR_339	102036518	102140484	1		1			Loss	103967	Has_gene
8	171	NM_001206680	+	103385603	103537042	103385603	103535175	61	103385603,103392201,103396817,103407001,103411183,103421868,103423394,103433191,103433876,103434358,103437643,103438586,103447502,103449816,103459119,103459885,103463216,103464501,103465398,103468263,103468466,103470637,103472021,103473954,103479262,103479949,103480238,103484350,103489833,103490441,103490569,103490849,103492121,103493061,103494508,103496387,103500397,103502770,103502940,103504223,103505237,103509830,103510054,103510862,103511200,103512101,103512238,103512813,103514052,103515900,103516465,103517053,103517249,103517388,103517612,103517901,103521108,103522007,103523215,103533579,103535028,	103385665,103392272,103398535,103407055,103411237,103421922,103423448,103433236,103433930,103434403,103437697,103438631,103447556,103449861,103459173,103459930,103463270,103464555,103465452,103468317,103468520,103470682,103472075,103473999,103479316,103480003,103480292,103484404,103489887,103490486,103490614,103490903,103492175,103493115,103494562,103496441,103500505,103502824,103503048,103504277,103505291,103509887,103510108,103510916,103511254,103512155,103512346,103512921,103514160,103515954,103516528,103517107,103517285,103517406,103517648,103517928,103521174,103522176,103523325,103533798,103537042,	0	COL27A1	cmpl	cmpl	0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,	CNVR_340	103406058	103460524	3		3			Loss	54467	Has_gene
8	1374	NR_030964	+	103437397	103437486	103437486	103437486	1	103437397,	103437486,	0	MIR455	unk	unk	-1,	CNVR_340	103406058	103460524	3		3			Loss	54467	Has_gene
8	176	NM_001015669	-	108637080	108834345	108637512	108778520	8	108637080,108667062,108672091,108696127,108699199,108708119,108778302,108834021,	108638653,108667285,108672328,108696233,108699369,108708310,108778570,108834345,	0	BRINP1	cmpl	cmpl	2,1,1,0,1,2,0,-1,	CNVR_341	108663779	108687702	1		1			Loss	23924	Has_gene
9																CNVR_342	1291096	5701702	42		26	14	2	Mixed	4410607	Non_gene
9																CNVR_343	6237818	6262126	2		2			Loss	24309	Non_gene
9	640	NR_162282	+	7283002	7283090	7283090	7283090	1	7283002,	7283090,	0	MIR11987	unk	unk	-1,	CNVR_344	6367757	7360299	12		5	6	1	Mixed	992543	Has_gene
9																CNVR_345	8806068	8906316	1		1			Loss	100249	Non_gene
9																CNVR_346	14124364	14292992	5		4	1		Mixed	168629	Non_gene
9	87	NM_174362	-	15559557	15722413	15560551	15722259	25	15559557,15560611,15562081,15572058,15572124,15591762,15594966,15595153,15595185,15656035,15657097,15659337,15660976,15665377,15673785,15677914,15677931,15677939,15677971,15678595,15678607,15681115,15681409,15687793,15722192,	15560611,15560628,15562154,15572123,15572224,15591982,15595153,15595185,15595508,15656114,15657174,15659585,15660997,15665436,15673938,15677931,15677939,15677970,15678018,15678606,15678660,15681144,15681576,15688027,15722413,	0	IMPG1	cmpl	cmpl	0,0,2,2,1,0,2,2,1,0,1,2,2,0,0,1,1,2,0,1,2,0,1,1,0,	CNVR_347	15619498	15647119	1			1		Gain	27622	Has_gene
9																CNVR_348	16529829	16801734	1			1		Gain	271906	Non_gene
9																CNVR_349	17206605	17250227	1		1			Loss	43623	Non_gene
9	728	NM_001034504	-	18779305	18814737	18779748	18814671	6	18779305,18780334,18782650,18785949,18791825,18814656,	18779787,18780451,18782701,18785979,18791876,18814737,	0	HMGN3	cmpl	cmpl	0,0,0,0,0,0,	CNVR_350	18769034	18871847	2			2		Gain	102814	Has_gene
9																CNVR_351	21002403	21059107	1		1			Loss	56705	Non_gene
9																CNVR_352	22107839	22190749	1		1			Loss	82911	Non_gene
9	776	NR_030933	+	25151059	25151120	25151120	25151120	1	25151059,	25151120,	0	MIR2284O	unk	unk	-1,	CNVR_353	25029971	25185694	4		3	1		Mixed	155724	Has_gene
9	100	NM_001114518	-	28522091	28642508	28523263	28531660	4	28522091,28531488,28614831,28642369,	28523331,28531668,28614930,28642508,	0	PKIB	cmpl	cmpl	1,0,-1,-1,	CNVR_354	28640808	28662223	1		1			Loss	21416	Has_gene
9																CNVR_355	30548977	31196102	37	2	34	1		Mixed	647126	Non_gene
9	107	NM_001076215	+	36081834	36374611	36369160	36373798	5	36081834,36196304,36258246,36369128,36372867,	36081943,36196496,36258359,36369267,36374611,	0	HS3ST5	cmpl	cmpl	-1,-1,-1,0,2,	CNVR_356	35516891	36290493	7			7		Gain	773603	Has_gene
9	111	NM_001046041	+	40759544	40770266	40759656	40769777	6	40759544,40762884,40764173,40765631,40768682,40769610,	40759846,40762959,40764245,40765667,40768739,40770266,	0	CD164	cmpl	cmpl	0,1,1,1,1,1,	CNVR_357	40765749	40830221	8			8		Gain	64473	Has_gene
9	14	NM_001193063	-	47887704	48618731	47889244	48618507	16	47887704,47905111,47928254,48010057,48013882,48047038,48100269,48131660,48151061,48155000,48267348,48271500,48279253,48331409,48335555,48618392,	47889409,47905362,47928480,48010275,48014001,48047262,48100476,48131774,48151169,48155144,48267522,48271554,48279435,48331667,48335723,48618731,	0	GRIK2	cmpl	cmpl	0,1,0,1,2,0,0,0,0,0,0,0,1,1,1,0,	CNVR_358	46500839	48531748	13		3	7	3	Mixed	2030910	Has_gene
9	14	NM_001206118	+	49097022	49429819	49117700	49429188	42	49097022,49117659,49119325,49136017,49160533,49166765,49167643,49168350,49185834,49186480,49225304,49237695,49240367,49278515,49293200,49293703,49300326,49304592,49307024,49307970,49311233,49312907,49315818,49316861,49318571,49320830,49322376,49322653,49322919,49325214,49343336,49343582,49345086,49351445,49357271,49357570,49397266,49419872,49422202,49425825,49428538,49429043,	49097250,49117790,49119476,49136577,49160654,49166970,49167785,49168476,49186035,49186621,49225469,49237872,49240439,49278650,49293392,49293928,49300446,49304757,49307111,49308147,49311459,49313062,49315917,49317030,49318792,49320916,49322543,49322799,49323040,49325357,49343474,49343703,49345219,49351571,49357383,49357705,49397491,49420024,49422350,49426035,49428714,49429819,	0	ASCC3	cmpl	cmpl	-1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,0,1,2,2,0,0,0,2,0,0,2,	CNVR_359	48901956	49398875	8		6	2		Mixed	496920	Has_gene
9																CNVR_360	49943985	50027556	1			1		Gain	83572	Non_gene
9																CNVR_361	52221237	52329458	1			1		Gain	108222	Non_gene
9	999	NM_001206725	-	54296790	54379111	54296931	54370598	5	54296790,54298448,54327322,54370057,54379006,	54297601,54298525,54327432,54370636,54379111,	0	MANEA	cmpl	cmpl	2,0,1,0,-1,	CNVR_362	54103239	54317953	5		5			Loss	214715	Has_gene
9																CNVR_363	54668173	54863600	3		3			Loss	195428	Non_gene
9	127	NM_001192726	+	56751308	56958697	56751512	56958577	17	56751308,56756020,56759608,56821516,56822522,56923071,56925807,56931351,56932061,56936456,56937423,56938200,56940036,56940996,56954063,56955487,56958462,	56751609,56756085,56760278,56821672,56822858,56923196,56925991,56931460,56932117,56936582,56937609,56938262,56940310,56941109,56954257,56955643,56958697,	0	EPHA7	cmpl	cmpl	0,1,0,1,1,1,0,1,2,1,1,1,0,1,0,2,2,	CNVR_364	55203601	57238257	11		7	3	1	Mixed	2034657	Has_gene
9																CNVR_365	58645044	58777591	1				1	Gain	132548	Non_gene
9																CNVR_366	66847758	66998719	3		3			Loss	150962	Non_gene
9	17	NM_001102266	+	69203272	69325807	69210756	69324863	8	69203272,69210712,69217794,69226152,69232084,69249532,69270209,69324657,	69203318,69210841,69217934,69226289,69232245,69249645,69270357,69325807,	0	AKAP7	cmpl	cmpl	-1,0,1,0,2,1,0,1,	CNVR_367	69270119	69290334	1		1			Loss	20216	Has_gene
9																CNVR_368	72773200	72903593	2		1	1		Mixed	130394	Non_gene
9	144	NM_001144081	-	74542300	74770948	74543033	74770500	30	74542300,74543828,74545405,74546490,74553754,74563518,74567250,74573999,74574258,74579812,74580561,74583039,74588761,74589804,74590943,74595449,74611746,74617792,74620355,74626148,74632363,74635059,74645369,74673223,74675967,74677450,74678857,74684771,74707330,74770076,	74543094,74543905,74545518,74546603,74553998,74563624,74567436,74574168,74574436,74579833,74580739,74583197,74588867,74589941,74591071,74595583,74611828,74617888,74620405,74626256,74632517,74635219,74645482,74673394,74676074,74677619,74679051,74684795,74707470,74770948,	0	MAP3K5	cmpl	cmpl	2,0,1,2,1,0,0,2,1,1,0,1,0,1,2,0,2,2,0,0,2,1,2,2,0,2,0,0,1,0,	CNVR_369	74729907	74848962	1		1			Loss	119056	Has_gene
9	144	NM_001076890	+	74804999	74883612	74805075	74882012	10	74804999,74806972,74808341,74819221,74819685,74831590,74833583,74835665,74863451,74881943,	74805205,74807030,74808492,74819299,74819794,74831697,74833697,74835721,74863551,74883612,	0	PEX7	cmpl	cmpl	0,1,2,0,0,1,0,0,2,0,	CNVR_369	74729907	74848962	1		1			Loss	119056	Has_gene
9																CNVR_370	85753001	85809578	1			1		Gain	56578	Non_gene
9																CNVR_371	89800414	89847787	1		1			Loss	47374	Non_gene
9	1280	NM_001192112	-	91103522	91177133	91104748	91176854	13	91103522,91108512,91109068,91111810,91118532,91118946,91124147,91125786,91129578,91136116,91136649,91145129,91176847,	91105047,91108602,91109274,91111935,91118679,91119015,91124207,91125906,91129620,91136204,91136852,91145293,91177133,	0	CNKSR3	cmpl	cmpl	1,1,2,0,0,0,0,0,0,2,0,1,0,	CNVR_372	91158204	91290141	1		1			Loss	131938	Has_gene
9	160	NM_001191333	-	91998778	92064844	91998778	92064844	13	91998778,92010994,92016014,92030622,92037440,92040034,92045564,92050983,92053650,92062747,92063839,92064066,92064796,	91998905,92011119,92016161,92030785,92037694,92040127,92045688,92051165,92053796,92062832,92063950,92064162,92064844,	0	NOX3	cmpl	cmpl	2,0,0,2,0,0,2,0,1,0,0,0,0,	CNVR_373	92061663	92093186	4		4			Loss	31524	Has_gene
9																CNVR_374	99626724	99658273	1			1		Gain	31550	Non_gene
9																CNVR_375	103586756	103604815	2		2			Loss	18060	Non_gene
9																CNVR_376	104154509	104196469	1		1			Loss	41961	Non_gene
9																CNVR_377	104976395	105035231	1			1		Gain	58837	Non_gene
10																CNVR_378	2326007	2335938	3	1	2			Loss	9932	Non_gene
10	636	NM_001105613	+	6764010	6784641	6768630	6782857	20	6764010,6768607,6769209,6769600,6771160,6772145,6774954,6775171,6775712,6775983,6776344,6777517,6778057,6778355,6779307,6781234,6781646,6781874,6782513,6782802,	6764082,6768795,6769321,6769688,6771245,6772251,6775061,6775288,6775873,6776231,6776523,6777712,6778216,6778513,6779413,6781405,6781787,6782033,6782668,6784641,	0	HMGCR	cmpl	cmpl	-1,0,0,1,2,0,1,0,0,2,1,0,0,0,2,0,0,0,0,2,	CNVR_379	6775423	6918607	1		1			Loss	143185	Has_gene
10	79	NM_174765	-	6796874	6925123	6799184	6924704	18	6796874,6799175,6800547,6801655,6804713,6805599,6807965,6814339,6814934,6820264,6844854,6849975,6854644,6861772,6862289,6883600,6919574,6924608,	6796914,6799312,6800677,6801784,6804784,6805732,6808061,6814417,6815027,6820351,6844947,6850133,6854728,6861911,6862397,6883717,6919709,6925123,	0	COL4A3BP	cmpl	cmpl	-1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,	CNVR_379	6775423	6918607	1		1			Loss	143185	Has_gene
10	81	NM_001076534	-	9099557	9335298	9100132	9335258	27	9099557,9113283,9118528,9132531,9137070,9174372,9180138,9189481,9193000,9196213,9201563,9202664,9213896,9221026,9226542,9229416,9231694,9231853,9233979,9238912,9263799,9274613,9277047,9277814,9292112,9306310,9335130,	9100286,9113422,9118626,9132616,9137302,9174479,9180211,9189629,9193142,9196322,9201694,9202851,9214073,9221136,9226675,9229479,9231766,9231908,9234077,9239068,9263982,9274680,9277208,9277910,9292187,9306386,9335298,	0	AP3B1	cmpl	cmpl	2,1,2,1,0,1,0,2,1,0,1,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,	CNVR_380	9086487	9319944	1		1			Loss	233458	Has_gene
10	654	NR_107822	-	9136875	9136956	9136956	9136956	1	9136875,	9136956,	0	MIR2285V	unk	unk	-1,	CNVR_380	9086487	9319944	1		1			Loss	233458	Has_gene
10	654	NR_107793	-	9148660	9148739	9148739	9148739	1	9148660,	9148739,	0	MIR2284Z-1	unk	unk	-1,	CNVR_380	9086487	9319944	1		1			Loss	233458	Has_gene
10	83	NM_001075559	+	11392706	11404463	11397727	11404254	6	11392706,11397713,11398853,11400085,11402771,11404106,	11392794,11397881,11398916,11400213,11402833,11404463,	0	GNPNAT1	cmpl	cmpl	-1,0,1,1,0,2,	CNVR_381	11353904	11484520	3		3			Loss	130617	Has_gene
10	672	NM_001193128	-	11410173	11460234	11410281	11459963	11	11410173,11412976,11424535,11426276,11426419,11426891,11427322,11436175,11439807,11444888,11459906,	11410355,11413070,11424608,11426327,11426459,11426928,11427383,11436273,11439861,11444921,11460234,	0	STYX	cmpl	cmpl	1,0,2,2,1,0,2,0,0,0,0,	CNVR_381	11353904	11484520	3		3			Loss	130617	Has_gene
10	672	NM_001046240	-	11462173	11486213	11462556	11486177	14	11462173,11466246,11473357,11473581,11475123,11475538,11475744,11477086,11481284,11481643,11484606,11484907,11485038,11486092,	11462675,11466318,11473438,11473702,11475185,11475662,11475806,11477174,11481399,11481711,11484659,11484947,11485118,11486213,	0	PSMC6	cmpl	cmpl	1,1,1,0,1,0,1,0,2,0,1,0,1,0,	CNVR_381	11353904	11484520	3		3			Loss	130617	Has_gene
10																CNVR_382	14129663	14200836	1			1		Gain	71174	Non_gene
10																CNVR_383	15459816	15501420	1		1			Loss	41605	Non_gene
10																CNVR_384	18791247	18844246	1		1			Loss	53000	Non_gene
10																CNVR_385	19589393	19631935	1			1		Gain	42543	Non_gene
10																CNVR_386	20203040	20262223	2		2			Loss	59184	Non_gene
10	750	NM_001192889	+	21684904	21737239	21684904	21735269	11	21684904,21699300,21700474,21722863,21724576,21725372,21727376,21730701,21732584,21734456,21735114,	21685046,21699505,21700626,21722989,21724730,21725496,21727480,21730798,21732734,21734634,21737239,	0	SLC7A8	cmpl	cmpl	0,1,2,1,1,2,0,2,0,0,1,	CNVR_387	21637646	21799723	1			1		Gain	162078	Has_gene
10	750	NM_001192808	+	21743799	21745212	21743799	21745212	2	21743799,21744876,	21744309,21745212,	0	CEBPE	cmpl	cmpl	0,0,	CNVR_387	21637646	21799723	1			1		Gain	162078	Has_gene
10	754	NM_001034368	-	22200350	22212614	22201646	22212579	7	22200350,22202494,22205222,22207058,22207359,22209105,22212556,	22201736,22202681,22205334,22207213,22207732,22209194,22212614,	0	ABHD4	cmpl	cmpl	0,2,1,2,1,2,0,	CNVR_388	22208708	22252878	1			1		Gain	44171	Has_gene
10	754	NM_001034761	+	22229576	22251343	22229641	22241252	3	22229576,22241121,22251100,	22229852,22241296,22251343,	0	DAD1	cmpl	cmpl	0,1,-1,	CNVR_388	22208708	22252878	1			1		Gain	44171	Has_gene
