Chr	bin	name	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	CNVR_ID	i.Start	i.End	Frequent	0	1	3	4	Type	Length	Check_gene
5	705	NM_001205696	-	15741025	15822052	15741025	15751859	5	15741025,15743957,15751712,15819651,15821871,	15742167,15744105,15751865,15819701,15822052,	0	MGAT4C	cmpl	cmpl	1,0,0,-1,-1,	CNVR_187	15724476	15939304	2		2			Loss	214829	Has-gene
5																CNVR_188	16275889	16302376	1			1		Gain	26488	Without-gene
5																CNVR_189	16508110	16928294	2		1	1		Mixed	420185	Without-gene
5	792	NM_001033610	+	27213668	27221171	27213749	27220919	9	27213668,27216551,27217395,27217890,27218565,27219002,27219884,27220223,27220764,	27214049,27216762,27217456,27217986,27218730,27219128,27220105,27220282,27221171,	0	KRT8	cmpl	cmpl	0,1,2,0,0,0,0,2,1,	CNVR_190	27214378	27287454	1			1		Gain	73077	Has-gene
5	12	NM_001102077	+	27258341	27266308	27258373	27265817	9	27258341,27259104,27260360,27261099,27262003,27262524,27264932,27265400,27265515,	27258739,27259319,27260421,27261195,27262168,27262650,27265153,27265435,27266308,	0	KRT78	cmpl	cmpl	0,0,2,0,0,0,0,2,1,	CNVR_190	27214378	27287454	1			1		Gain	73077	Has-gene
5	793	NM_001075348	+	27271879	27282428	27271905	27281980	9	27271879,27274210,27275490,27275672,27279153,27279528,27280582,27281512,27281774,	27272382,27274431,27275551,27275768,27279318,27279654,27280803,27281547,27282428,	0	KRT79	cmpl	cmpl	0,0,2,0,0,0,0,2,1,	CNVR_190	27214378	27287454	1			1		Gain	73077	Has-gene
5	13	NM_001206086	-	40703490	40916225	40703756	40916225	51	40703490,40704731,40706641,40708092,40718526,40719766,40721309,40723063,40733605,40735116,40760495,40770282,40773229,40776779,40777582,40777914,40779172,40780201,40797449,40798115,40801600,40803408,40803954,40809597,40815403,40820933,40825460,40825892,40830082,40830986,40831984,40836997,40843064,40852212,40852457,40854914,40855186,40867508,40873510,40876355,40890663,40892404,40892577,40893343,40895956,40901687,40904599,40907759,40911248,40915701,40916071,	40703878,40704799,40706854,40708245,40718711,40719839,40721503,40723258,40733706,40735287,40760656,40770473,40773330,40776926,40777774,40778061,40779327,40780389,40797538,40798317,40801819,40803536,40804184,40809779,40815590,40821027,40825609,40826143,40830300,40831056,40832103,40837186,40843323,40852383,40852586,40855054,40855331,40867621,40873635,40876485,40890770,40892484,40892717,40893463,40896084,40901826,40904734,40907848,40911358,40915787,40916225,	0	LRRK2	cmpl	cmpl	1,2,2,2,0,2,0,0,1,1,2,0,1,1,1,1,2,0,1,0,0,1,2,0,2,1,2,0,1,0,1,1,0,0,0,1,0,1,2,1,2,0,1,1,2,1,1,2,0,1,0,	CNVR_191	40804456	40939678	1		1			Loss	135223	Has-gene
5	113	NM_001206918	+	41963880	42148321	41964203	42147163	36	41963880,42075218,42075571,42077475,42078762,42079367,42081413,42084131,42084718,42085501,42092548,42102011,42104484,42104946,42105572,42107778,42110985,42111147,42111505,42112167,42112771,42113641,42119451,42119964,42122471,42124970,42126285,42128574,42129274,42133049,42134719,42136689,42138818,42140359,42142245,42147069,	41964247,42075441,42075754,42077625,42078897,42079535,42081529,42084327,42084908,42085565,42092752,42102102,42104602,42105135,42105772,42107886,42111054,42111362,42111659,42112362,42112873,42113807,42119512,42120019,42122683,42125078,42126414,42128613,42129286,42133186,42134900,42136854,42138936,42140530,42142445,42148321,	0	KIF21A	cmpl	cmpl	0,2,0,0,0,0,0,2,0,1,2,2,0,1,1,0,0,0,2,0,0,0,1,2,0,2,2,2,2,2,1,2,2,0,0,2,	CNVR_192	41973739	42085647	7		4	3		Mixed	111909	Has-gene
5	120	NM_001205668	-	49812075	50118860	49812320	50118818	22	49812075,49819902,49820351,49821533,49828847,49831447,49834403,49845139,49847339,49847569,49851229,49856090,49863750,49864287,49881380,49883440,49903681,49904283,49934040,49958349,49967560,50118751,	49812698,49820242,49820486,49821714,49828927,49831672,49834509,49845274,49847417,49847630,49851332,49856118,49863835,49864485,49881482,49883662,49903810,49904466,49934103,49958512,49967756,50118860,	0	SRGAP1	cmpl	cmpl	0,2,2,1,2,2,1,1,1,0,2,1,0,0,0,0,0,0,0,2,1,0,	CNVR_193	49999156	50032694	1		1			Loss	33539	Has-gene
5																CNVR_194	50295303	50411994	2		2			Loss	116692	Without-gene
5	15	NM_001046430	-	51378316	51510100	51380095	51510041	21	51378316,51383921,51389294,51391313,51392073,51392532,51392997,51393453,51394459,51394748,51394933,51398998,51399301,51400904,51421599,51445071,51450409,51455011,51468150,51483432,51509952,	51380278,51384010,51389398,51391463,51392189,51392603,51393270,51393569,51394651,51394843,51395017,51399223,51399460,51401078,51421744,51445133,51450555,51455138,51468281,51483560,51510100,	0	USP15	cmpl	cmpl	0,1,2,2,0,1,1,2,2,0,0,0,0,0,2,0,1,0,1,2,0,	CNVR_195	51247921	51436511	7		3	4		Mixed	188591	Has-gene
5	124	NM_001076336	-	53987897	54214799	53988594	54049222	6	53987897,53994139,54000397,54049005,54149801,54214635,	53988866,53994955,54000541,54049252,54149899,54214799,	0	SLC16A7	cmpl	cmpl	1,1,1,0,-1,-1,	CNVR_196	52413266	54634733	10		6	3	1	Mixed	2221468	Has-gene
5	125	NM_001205591	+	54884393	54936361	54884676	54935326	19	54884393,54890790,54891158,54915702,54916316,54917484,54917928,54918505,54919879,54920986,54923240,54923817,54926505,54928627,54930079,54931505,54933362,54933597,54935081,	54884912,54890862,54891233,54915834,54916460,54917628,54918072,54918649,54919960,54921058,54923312,54923981,54926826,54928909,54930532,54931664,54933506,54933873,54936361,	0	LRIG3	cmpl	cmpl	0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,	CNVR_197	54844663	55324183	1		1			Loss	479521	Has-gene
5	126	NM_001078034	+	56410213	56522686	56477489	56521982	25	56410213,56477454,56483636,56485751,56486354,56487483,56488209,56488830,56489398,56492275,56495245,56500000,56502358,56502384,56502396,56508694,56509282,56509636,56510280,56511978,56517223,56517826,56519940,56520385,56521641,	56410244,56477654,56483678,56485838,56486481,56487562,56488269,56488971,56489507,56492371,56495277,56500233,56502384,56502391,56502456,56508941,56509409,56509797,56510435,56512079,56517393,56517974,56520038,56520470,56522686,	0	R3HDM2	cmpl	cmpl	-1,0,0,0,0,1,2,2,2,0,0,2,1,1,2,2,0,1,0,2,1,0,1,0,1,	CNVR_198	56364658	56410718	1		1			Loss	46061	Has-gene
5																CNVR_199	58390807	58420240	5		5			Loss	29434	Without-gene
5																CNVR_200	58779006	59795018	7		2	4	1	Mixed	1016013	Without-gene
5																CNVR_201	60090401	60293911	1		1			Loss	203511	Without-gene
5																CNVR_202	60513092	60550857	1		1			Loss	37766	Without-gene
5	144	NM_001192762	-	75093574	75179909	75094988	75149327	42	75093574,75096280,75096557,75097695,75097741,75098121,75098345,75099327,75101004,75101453,75101823,75102174,75103505,75103923,75104233,75105691,75106571,75107207,75107632,75108466,75109158,75109821,75110963,75111923,75113856,75114933,75115382,75117904,75119839,75120697,75122040,75122977,75123859,75124686,75125190,75126020,75126566,75130765,75131854,75145038,75148994,75179848,	75095121,75096453,75096666,75097741,75097903,75098245,75098434,75099456,75101166,75101666,75102036,75102423,75103658,75104028,75104440,75105836,75106784,75107379,75107756,75108604,75109365,75109953,75111072,75112084,75113926,75115055,75115576,75118019,75120013,75120871,75122193,75123096,75123955,75124830,75125289,75126084,75126659,75130859,75131882,75145195,75149346,75179909,	0	MYH9	cmpl	cmpl	2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,2,0,2,0,1,0,0,0,0,1,1,1,1,0,0,2,1,0,0,-1,	CNVR_203	75123859	75127561	1		1			Loss	3703	Has-gene
5	1175	NM_001083729	+	77370785	77452338	77370831	77451856	13	77370785,77386017,77386518,77396426,77412308,77421386,77435926,77436904,77437926,77444617,77448847,77451572,77451787,	77371045,77386130,77387198,77396562,77412516,77421564,77436045,77437060,77438100,77444771,77449037,77451660,77452338,	0	PKP2	cmpl	cmpl	0,1,0,2,0,1,2,0,0,0,1,2,0,	CNVR_204	77287989	77413005	1		1			Loss	125017	Has-gene
5																CNVR_205	80005725	80105134	1		1			Loss	99410	Without-gene
5	152	NM_001076827	+	83206161	83245951	83206273	83244098	12	83206161,83218062,83222495,83225596,83226653,83230687,83235569,83237380,83238079,83241373,83242401,83243835,	83206364,83218217,83222646,83225717,83226825,83230865,83235656,83237461,83238232,83241471,83242564,83245951,	0	TM7SF3	cmpl	cmpl	0,1,0,1,2,0,1,1,1,1,0,1,	CNVR_206	83225843	83279905	1			1		Gain	54063	Has-gene
5	1220	NM_001102147	-	83258079	83278882	83259843	83271184	7	83258079,83262032,83267158,83268361,83271049,83273950,83278701,	83259858,83262146,83267301,83268479,83271186,83274068,83278882,	0	FGFR1OP2	cmpl	cmpl	0,0,1,0,0,-1,-1,	CNVR_206	83225843	83279905	1			1		Gain	54063	Has-gene
5	1220	NM_001046499	+	83279481	83310427	83280658	83310127	17	83279481,83280647,83283047,83289596,83290188,83291798,83293447,83295302,83299846,83300146,83301546,83302670,83303088,83303561,83306520,83309172,83310087,	83279668,83280883,83283122,83289799,83290269,83291889,83293576,83295387,83299936,83300236,83301725,83302841,83303243,83303792,83306660,83309308,83310427,	0	INTS13	cmpl	cmpl	-1,0,0,0,2,2,0,0,1,1,1,0,0,2,2,1,2,	CNVR_206	83225843	83279905	1			1		Gain	54063	Has-gene
5	19	NM_001083471	+	86571272	87036289	86571318	87035760	15	86571272,86629597,86690127,86778073,86790065,86795093,86881517,86910940,86948324,86986321,86999562,87023445,87026084,87033231,87035456,	86571356,86629724,86690338,86778160,86790238,86795162,86881638,86911026,86948471,86986499,86999708,87023554,87026258,87033448,87036289,	0	SOX5	cmpl	cmpl	0,2,0,1,1,0,0,1,0,0,1,0,1,1,2,	CNVR_207	86911098	87177991	1			1		Gain	266894	Has-gene
5	2	NM_001206512	-	91835142	92276939	91835507	92276939	31	91835142,91847879,91871690,91891378,91927006,91931438,91932043,91957123,91967169,92006883,92009792,92015503,92017296,92024338,92028787,92114335,92118393,92142190,92151700,92161431,92171484,92186610,92194302,92200028,92218446,92222022,92227057,92260160,92266777,92271905,92276258,	91835660,91848005,91871785,91891454,91927115,91931560,91932233,91957233,91967326,92007053,92009929,92015633,92017389,92024446,92028968,92114430,92118487,92142379,92151831,92161546,92171613,92186809,92194336,92200151,92218510,92222093,92227160,92260275,92266935,92271988,92276939,	0	PIK3C2G	cmpl	cmpl	0,0,1,0,2,0,2,0,2,0,1,0,0,0,2,0,2,2,0,2,2,1,0,0,2,0,2,1,2,0,0,	CNVR_208	91956694	93718582	25		14	10	1	Mixed	1761889	Has-gene
5	1290	NM_001105472	+	92432330	92443952	92432370	92442764	5	92432330,92434070,92436964,92439717,92442481,	92432422,92434127,92437038,92439866,92443952,	0	RERGL	cmpl	cmpl	0,1,1,0,2,	CNVR_208	91956694	93718582	25		14	10	1	Mixed	1761889	Has-gene
5	162	NM_001046337	+	93693960	93757645	93703883	93757156	5	93693960,93698368,93703875,93746269,93757050,	93693998,93698435,93704089,93746395,93757645,	0	LMO3	cmpl	cmpl	-1,-1,0,2,2,	CNVR_208	91956694	93718582	25		14	10	1	Mixed	1761889	Has-gene
5																CNVR_209	94039619	94089800	1			1		Gain	50182	Without-gene
5	164	NM_001102325	-	95800947	95893051	95801117	95858963	16	95800947,95805324,95807342,95809957,95811676,95820355,95826559,95829301,95829977,95838722,95845998,95847510,95849023,95857271,95858104,95892905,	95801537,95805437,95807525,95810113,95811755,95820420,95827198,95829390,95830051,95838788,95846136,95847656,95849107,95857760,95858970,95893051,	0	ATF7IP	cmpl	cmpl	0,1,1,1,0,1,1,2,0,0,0,1,1,1,0,-1,	CNVR_210	95822224	95908632	5			4	1	Gain	86409	Has-gene
5																CNVR_211	98095718	98144559	1		1			Loss	48842	Without-gene
5																CNVR_212	102779831	102925813	1		1			Loss	145983	Without-gene
5	1395	NM_001076370	-	106223070	106238040	106223487	106238000	6	106223070,106224938,106225683,106228419,106232440,106237968,	106223919,106225049,106225761,106228541,106232478,106238040,	0	TIGAR	cmpl	cmpl	0,0,0,1,2,0,	CNVR_213	106211450	106284432	3			3		Gain	72983	Has-gene
5	1395	NM_001076372	-	106253904	106276819	106254001	106276812	5	106253904,106263609,106271938,106274676,106276617,	106254151,106263758,106272098,106274892,106276819,	0	CCND2	cmpl	cmpl	0,1,0,0,0,	CNVR_213	106211450	106284432	3			3		Gain	72983	Has-gene
5																CNVR_214	106514671	106581845	1		1			Loss	67175	Without-gene
5	1405	NM_001105406	-	107498775	107514651	107499072	107511651	11	107498775,107499323,107500206,107500770,107501028,107501387,107501725,107501998,107502352,107511502,107514458,	107499212,107499392,107500365,107500935,107501230,107501523,107501862,107502145,107502464,107511656,107514651,	0	WASHC1	cmpl	cmpl	1,1,1,1,0,2,0,0,2,0,-1,	CNVR_215	107489920	107615276	1			1		Gain	125357	Has-gene
5																CNVR_216	110295128	110313761	1			1		Gain	18634	Without-gene
5	1442	NR_031049	-	112366949	112367027	112367027	112367027	1	112366949,	112367027,	0	MIR2439	unk	unk	-1,	CNVR_217	112316204	112435212	1		1			Loss	119009	Has-gene
5	1445	NR_031011	+	112802156	112802210	112802210	112802210	1	112802156,	112802210,	0	MIR1281	unk	unk	-1,	CNVR_218	112791545	113468743	1			1		Gain	677199	Has-gene
5	1446	NM_001075610	+	112885588	112902133	112885633	112902053	17	112885588,112887456,112889226,112892379,112893342,112894739,112895247,112895646,112896938,112897695,112897942,112898862,112899381,112899768,112900511,112901418,112901940,	112885657,112887697,112889360,112892503,112893422,112894857,112895382,112895735,112897170,112897772,112898047,112899010,112899464,112900003,112900577,112901535,112902133,	0	L3MBTL2	cmpl	cmpl	0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,	CNVR_218	112791545	113468743	1			1		Gain	677199	Has-gene
5	1446	NR_031254	+	112896829	112896899	112896899	112896899	1	112896829,	112896899,	0	MIR2441	unk	unk	-1,	CNVR_218	112791545	113468743	1			1		Gain	677199	Has-gene
5	1446	NM_001110089	-	112916434	112943925	112917340	112941253	16	112916434,112919208,112919554,112921006,112922575,112923715,112924908,112925073,112925595,112926706,112928862,112931023,112933444,112936239,112941141,112943671,	112917410,112919330,112919643,112921109,112922695,112923896,112924993,112925173,112925709,112926865,112928997,112931203,112933504,112936367,112941284,112943925,	0	RANGAP1	cmpl	cmpl	2,0,1,0,0,2,1,0,0,0,0,0,0,1,0,-1,	CNVR_218	112791545	113468743	1			1		Gain	677199	Has-gene
5	180	NM_001192799	+	112955975	113012983	112977784	113010230	24	112955975,112972789,112977778,112981543,112981715,112982741,112985790,112986978,112989922,112991095,112991833,112992989,112993842,112995685,112997865,112999054,113000198,113003446,113008408,113008646,113008883,113009217,113009478,113009983,	112956168,112972985,112977837,112981577,112981913,112982900,112985871,112987035,112989965,112991289,112992155,112993048,112993942,112995847,112998071,112999155,113000380,113003532,113008542,113008752,113008992,113009351,113009642,113012983,	0	ZC3H7B	cmpl	cmpl	-1,-1,0,2,0,0,0,0,0,1,0,1,0,1,1,0,2,1,0,2,0,1,0,2,	CNVR_218	112791545	113468743	1			1		Gain	677199	Has-gene
5	1447	NM_001083387	-	113060932	113070989	113063689	113064727	2	113060932,113070529,	113064823,113070989,	0	TOB2	cmpl	cmpl	0,-1,	CNVR_218	112791545	113468743	1			1		Gain	677199	Has-gene
5	1447	NM_001083382	-	113079625	113088634	113080192	113088629	4	113079625,113087464,113088121,113088577,	113080282,113087631,113088145,113088634,	0	PHF5A	cmpl	cmpl	0,1,1,0,	CNVR_218	112791545	113468743	1			1		Gain	677199	Has-gene
5	180	NM_173977	+	113089138	113138185	113089167	113137813	18	113089138,113114467,113120376,113123765,113127281,113127670,113129122,113130137,113131192,113132435,113132725,113133407,113134577,113134897,113135878,113136444,113137073,113137678,	113089203,113114604,113120635,113123858,113127440,113127821,113129227,113130229,113131298,113132593,113132799,113133519,113134700,113135053,113136070,113136577,113137195,113138185,	0	ACO2	cmpl	cmpl	0,0,2,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,	CNVR_218	112791545	113468743	1			1		Gain	677199	Has-gene
5	1448	NM_001076962	-	113138057	113150601	113139510	113150266	6	113138057,113140452,113141961,113142410,113147359,113150155,	113139564,113140654,113142025,113142497,113147456,113150601,	0	POLR3H	cmpl	cmpl	0,2,1,1,0,0,	CNVR_218	112791545	113468743	1			1		Gain	677199	Has-gene
5	1448	NM_001076877	+	113160818	113174722	113170905	113173002	4	113160818,113170782,113171962,113172839,	113160961,113171081,113172085,113174722,	0	CSDC2	cmpl	cmpl	-1,0,2,2,	CNVR_218	112791545	113468743	1			1		Gain	677199	Has-gene
5	1448	NM_001076083	-	113174947	113185273	113175368	113184922	8	113174947,113175861,113176622,113180116,113180410,113180631,113182208,113184835,	113175491,113175977,113176698,113180216,113180502,113180708,113182326,113185273,	0	PMM1	cmpl	cmpl	0,1,0,2,0,1,0,0,	CNVR_218	112791545	113468743	1			1		Gain	677199	Has-gene
5	22	NM_001192246	+	113228163	113251362	113228362	113251090	13	113228163,113228756,113231373,113236223,113236639,113237556,113239645,113243422,113244882,113246983,113248257,113250088,113250893,	113228363,113228846,113231486,113236362,113236894,113237737,113239832,113243591,113245044,113247113,113248358,113250202,113251362,	0	XRCC6	cmpl	cmpl	0,1,1,0,1,1,2,0,1,1,2,1,1,	CNVR_218	112791545	113468743	1			1		Gain	677199	Has-gene
5	1449	NM_001077004	-	113255669	113264464	113256639	113264406	3	113255669,113257805,113264403,	113256902,113257926,113264464,	0	SNU13	cmpl	cmpl	1,0,0,	CNVR_218	112791545	113468743	1			1		Gain	677199	Has-gene
5	1449	NM_001308660	+	113277088	113333075	113277162	113332952	31	113277088,113279805,113280751,113282886,113284454,113285073,113286897,113290132,113291285,113292421,113292649,113297411,113298636,113299536,113301733,113302629,113303692,113305469,113308519,113312309,113317266,113320209,113322262,113322656,113325022,113325297,113328585,113329236,113331668,113331996,113332906,	113277333,113279929,113280802,113282960,113284560,113285279,113286953,113290247,113291402,113292521,113292784,113297526,113298728,113299678,113301845,113302690,113303790,113305638,113308667,113312585,113317432,113320314,113322373,113322817,113325104,113325473,113328667,113329343,113331797,113332109,113333075,	0	MEI1	cmpl	cmpl	0,0,1,1,0,1,1,0,1,1,2,2,0,2,0,1,2,1,2,0,0,1,1,1,0,1,0,1,0,0,2,	CNVR_218	112791545	113468743	1			1		Gain	677199	Has-gene
5	1449	NM_001205826	+	113335235	113350950	113336855	113350472	7	113335235,113336839,113337668,113337995,113339841,113340292,113350346,	113335371,113336958,113337790,113338080,113340023,113340364,113350950,	0	CCDC134	cmpl	cmpl	-1,0,1,0,1,0,0,	CNVR_218	112791545	113468743	1			1		Gain	677199	Has-gene
5	1450	NM_001205600	+	113377698	113416353	113377698	113414582	18	113377698,113379157,113380379,113381927,113383140,113383436,113388870,113389673,113390691,113393697,113398839,113405404,113406399,113407607,113410276,113412314,113413843,113414361,	113378146,113379339,113380526,113382149,113383255,113383618,113389063,113389855,113390968,113393867,113399008,113405522,113406509,113407740,113410445,113412500,113413955,113416353,	0	SREBF2	incmpl	cmpl	0,1,0,0,0,1,0,1,0,1,0,1,2,1,2,0,0,1,	CNVR_218	112791545	113468743	1			1		Gain	677199	Has-gene
5	1450	NR_031206	+	113410749	113410818	113410818	113410818	1	113410749,	113410818,	0	MIR33A	unk	unk	-1,	CNVR_218	112791545	113468743	1			1		Gain	677199	Has-gene
5	1450	NM_001193192	-	113431893	113432555	113432368	113432555	1	113431893,	113432555,	0	TNFRSF13C	cmpl	incmpl	2,	CNVR_218	112791545	113468743	1			1		Gain	677199	Has-gene
5	1450	NM_001193192	+	113437813	113438566	113437813	113438566	2	113437813,113438316,	113437949,113438566,	0	TNFRSF13C	cmpl	incmpl	0,1,	CNVR_218	112791545	113468743	1			1		Gain	677199	Has-gene
