Chr	name	bin	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	en_id	cdsStartStat	cdsEndStat	exonFrames	name2	ID	i.Start	i.End	Frequency	n_Sample	0	1	3	4	Type	Length	Check_gene
14	ENSBTAT00000027766.6	15	+	50970354	52273953	50970354	52273953	67	50970354,50970977,51129605,51229763,51326416,51416028,51460661,51550715,51594802,51629960,51747713,51751554,51756161,51774429,51783956,51788956,51794110,51800096,51802544,51862740,51875423,51891228,51897591,51899390,51921131,51932320,51935078,51949266,51977032,52073563,52074176,52075839,52088185,52096152,52098438,52117669,52124327,52128607,52136479,52137474,52138603,52168127,52169156,52173342,52173902,52176345,52180806,52182670,52185506,52193598,52195966,52197322,52199362,52202620,52206284,52221813,52223694,52231766,52233726,52244254,52246621,52247652,52258759,52261552,52263736,52269770,52273793,	50970424,50971253,51129800,51229956,51326529,51416116,51460786,51550837,51594906,51630073,51747896,51751881,51756356,51774568,51784144,51789136,51794227,51800312,51802733,51862910,51875580,51891420,51897718,51899593,51921323,51932459,51935266,51949461,51977149,52073677,52074272,52076043,52088310,52096249,52098543,52117792,52124501,52128817,52136668,52137652,52138749,52168208,52169270,52173531,52174049,52176534,52180992,52182865,52185680,52193772,52196140,52197508,52199536,52202808,52206453,52221993,52223868,52231940,52233800,52244366,52246801,52247682,52258918,52261665,52263824,52269906,52273953,	0	ENSBTAG00000038281.3	cmpl	cmpl	0,1,1,1,2,1,2,1,0,2,1,1,1,1,2,1,1,1,1,1,0,1,1,2,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,2,	CSMD3	CNVR_573	50591566	54441985	64	41		25	36	3	Mixed	3850420	Has_gene
14	ENSBTAT00000060359.2	996	-	53913680	53913804	53913804	53913804	1	53913680,	53913804,	0	ENSBTAG00000043367.2	none	none	-1,	U5	CNVR_573	50591566	54441985	64	41		25	36	3	Mixed	3850420	Has_gene
14																	CNVR_574	58056243	58089515	1	1			1		Gain	33273	Non_gene
14	ENSBTAT00000002161.6	129	-	58819936	59239114	58819936	59239114	9	58819936,58821913,58825506,58831109,58998098,59071852,59215106,59237924,59239064,	58821876,58822429,58825731,58831316,58998210,59071971,59215208,59238103,59239114,	0	ENSBTAG00000001649.6	cmpl	cmpl	1,1,1,1,0,1,1,2,0,	ZFPM2	CNVR_575	58583879	58967220	1	1		1			Loss	383342	Has_gene
14	ENSBTAT00000046176.4	1074	-	64174146	64208187	64175146	64208185	9	64174146,64177521,64181162,64185392,64186382,64186992,64193166,64205202,64208045,	64175425,64177628,64181293,64185498,64186489,64187057,64193292,64205362,64208187,	0	ENSBTAG00000032544.4	cmpl	cmpl	0,1,2,1,2,0,0,2,0,	SPAG1	CNVR_576	64205475	64235532	2	2			2		Gain	30058	Has_gene
14	ENSBTAT00000030510.5	1074	-	64216925	64220642	64218304	64219490	4	64216925,64218987,64219429,64220537,	64218327,64219080,64219627,64220642,	0	ENSBTAG00000022539.5	cmpl	cmpl	1,1,0,-1,	POLR2K	CNVR_576	64205475	64235532	2	2			2		Gain	30058	Has_gene
14	ENSBTAT00000046169.4	1075	+	64227506	64239663	64227872	64239417	5	64227506,64230009,64233879,64238861,64239168,	64227906,64231492,64233982,64239065,64239663,	0	ENSBTAG00000019795.6	cmpl	cmpl	0,1,2,0,0,	FBXO43	CNVR_576	64205475	64235532	2	2			2		Gain	30058	Has_gene
14																	CNVR_577	74785667	75229968	2	2			2		Gain	444302	Non_gene
14	ENSBTAT00000065296.2	145	+	75914394	76103436	75914394	76103436	18	75914394,75918278,75934312,76009713,76010882,76011808,76019695,76025014,76028343,76029142,76042924,76047627,76049865,76071056,76077561,76100078,76100468,76103178,	75914505,75918360,75934439,76009859,76011011,76012017,76019746,76025101,76028408,76029265,76043066,76047787,76049963,76071140,76077680,76100225,76100643,76103436,	0	ENSBTAG00000036304.4	cmpl	cmpl	0,0,1,2,1,1,0,0,0,2,2,0,1,0,0,2,2,0,	CNGB3	CNVR_578	75956030	76005515	31	31	5	26			Loss	49486	Has_gene
14																	CNVR_579	76800429	76937650	3	3		2	1		Mixed	137222	Non_gene
14	ENSBTAT00000023563.6	147	-	77668310	77921529	77668455	77921454	8	77668310,77716945,77736089,77759817,77771417,77808893,77842488,77921264,	77668473,77717118,77736203,77759981,77771465,77808926,77842564,77921529,	0	ENSBTAG00000017717.6	cmpl	cmpl	0,1,1,2,2,2,1,0,	RALYL	CNVR_580	77851028	78235444	4	4		1	3		Mixed	384417	Has_gene
14	ENSBTAT00000085577.1	147	-	77955129	78133378	77955285	78133281	3	77955129,77964063,78133025,	77955296,77964231,78133378,	0	ENSBTAG00000053138.1	cmpl	cmpl	1,1,0,	85577.1	CNVR_580	77851028	78235444	4	4		1	3		Mixed	384417	Has_gene
14																	CNVR_581	78482589	78508738	1	1			1		Gain	26150	Non_gene
14	ENSBTAT00000065851.2	1185	+	78646007	78649802	78646007	78649802	4	78646007,78647951,78648689,78649693,	78646019,78648657,78648774,78649802,	0	ENSBTAG00000046821.2	incmpl	cmpl	0,0,1,2,	65851.2	CNVR_582	78537297	79512729	16	15		5	10	1	Mixed	975433	Has_gene
14																	CNVR_583	79971404	80090753	6	6		1	4	1	Mixed	119350	Non_gene
14																	CNVR_584	80520573	80559335	1	1		1			Loss	38763	Non_gene
14	ENSBTAT00000020389.6	150	-	81263985	81276602	81264364	81276602	9	81263985,81265515,81266803,81267167,81267719,81269966,81271329,81273895,81276432,	81264473,81265664,81266958,81267220,81267858,81270057,81271464,81274064,81276602,	0	ENSBTAG00000015338.6	cmpl	cmpl	2,0,1,2,1,0,0,2,0,	DSCC1	CNVR_585	81274613	81441475	1	1		1			Loss	166863	Has_gene
14	ENSBTAT00000020394.6	150	+	81286836	81402409	81286906	81402080	9	81286836,81332224,81333489,81363888,81390073,81392498,81397879,81400468,81402050,	81286995,81332403,81333613,81364067,81390259,81392633,81397950,81400573,81402409,	0	ENSBTAG00000015341.6	cmpl	cmpl	0,2,1,2,1,1,1,0,0,	DEPTOR	CNVR_585	81274613	81441475	1	1		1			Loss	166863	Has_gene
14																	CNVR_586	82213343	82247268	1	1			1		Gain	33926	Non_gene
15	ENSBTAT00000053276.3	586	-	242522	243455	242522	243455	1	242522,	243455,	0	ENSBTAG00000049790.1	cmpl	cmpl	0,	OR5M9	CNVR_587	221717	948060	3	3		2	1		Mixed	726344	Has_gene
15	ENSBTAT00000064779.2	587	-	277740	278697	277740	278697	1	277740,	278697,	0	ENSBTAG00000045558.2	cmpl	cmpl	0,	OR5M5	CNVR_587	221717	948060	3	3		2	1		Mixed	726344	Has_gene
15	ENSBTAT00000085548.1	587	+	367500	385799	367500	385799	2	367500,385611,	368188,385799,	0	ENSBTAG00000052561.1	cmpl	cmpl	0,1,	85548.1	CNVR_587	221717	948060	3	3		2	1		Mixed	726344	Has_gene
15	ENSBTAT00000056090.3	587	-	391971	392901	391971	392901	1	391971,	392901,	0	ENSBTAG00000040008.3	cmpl	incmpl	0,	OR4C174	CNVR_587	221717	948060	3	3		2	1		Mixed	726344	Has_gene
15	ENSBTAT00000081743.1	588	+	444855	445782	444855	445782	1	444855,	445782,	0	ENSBTAG00000049221.1	cmpl	cmpl	0,	81743.1	CNVR_587	221717	948060	3	3		2	1		Mixed	726344	Has_gene
15	ENSBTAT00000084025.1	589	+	607793	608720	607793	608720	1	607793,	608720,	0	ENSBTAG00000049795.1	cmpl	cmpl	0,	OR4C1I	CNVR_587	221717	948060	3	3		2	1		Mixed	726344	Has_gene
15	ENSBTAT00000005135.6	590	+	701957	703910	701957	703910	2	701957,703849,	702850,703910,	0	ENSBTAG00000003930.6	cmpl	cmpl	0,2,	OR4A2H	CNVR_587	221717	948060	3	3		2	1		Mixed	726344	Has_gene
15	ENSBTAT00000022357.6	590	+	764414	765347	764414	765347	1	764414,	765347,	0	ENSBTAG00000052871.1	cmpl	cmpl	0,	OR4C146	CNVR_587	221717	948060	3	3		2	1		Mixed	726344	Has_gene
15	ENSBTAT00000057487.2	591	-	883312	884242	883312	884242	1	883312,	884242,	0	ENSBTAG00000054290.1	cmpl	cmpl	0,	OR4C175	CNVR_587	221717	948060	3	3		2	1		Mixed	726344	Has_gene
15	ENSBTAT00000035247.5	592	-	920691	921594	920691	921594	1	920691,	921594,	0	ENSBTAG00000013156.6	cmpl	incmpl	0,	OR4C171P	CNVR_587	221717	948060	3	3		2	1		Mixed	726344	Has_gene
15	ENSBTAT00000020273.5	592	-	931512	932469	931512	932469	1	931512,	932469,	0	ENSBTAG00000003023.6	cmpl	incmpl	0,	OR4C178	CNVR_587	221717	948060	3	3		2	1		Mixed	726344	Has_gene
15	ENSBTAT00000008120.5	9	-	1889883	2496402	1889883	2496402	10	1889883,1891214,1903439,1905359,1912778,1950577,2000061,2239491,2494967,2496314,	1889916,1891325,1903544,1905527,1912937,1950631,2000246,2239731,2495126,2496402,	0	ENSBTAG00000006176.6	cmpl	cmpl	0,0,0,0,0,0,1,1,1,0,	GRIA4	CNVR_588	2206128	3217541	18	18		5	13		Mixed	1011414	Has_gene
15	ENSBTAT00000068000.1	9	+	6225206	6303217	6225323	6303217	10	6225206,6230252,6233577,6238919,6242986,6247002,6257491,6298764,6300220,6303192,	6225423,6230309,6233631,6238979,6243043,6247059,6257548,6299106,6300374,6303217,	0	ENSBTAG00000049233.1	cmpl	cmpl	0,1,1,1,1,1,1,1,1,2,	68000.1	CNVR_589	6287730	6431790	3	3		1	2		Mixed	144061	Has_gene
15	ENSBTAT00000068225.1	9	+	6225206	6303217	6225323	6303217	11	6225206,6230252,6233577,6238919,6242986,6252414,6254523,6257491,6298764,6300220,6303192,	6225423,6230309,6233631,6238979,6243043,6252474,6254580,6257548,6299106,6300374,6303217,	0	ENSBTAG00000049233.1	cmpl	cmpl	0,1,1,1,1,1,1,1,1,1,2,	68225.1	CNVR_589	6287730	6431790	3	3		1	2		Mixed	144061	Has_gene
15	ENSBTAT00000073750.1	9	+	6225206	6303217	6225323	6303217	10	6225206,6230252,6233577,6238919,6242986,6254523,6257491,6298764,6300220,6303192,	6225423,6230309,6233631,6238979,6243043,6254580,6257548,6299106,6300374,6303217,	0	ENSBTAG00000049233.1	cmpl	cmpl	0,1,1,1,1,1,1,1,1,2,	73750.1	CNVR_589	6287730	6431790	3	3		1	2		Mixed	144061	Has_gene
15	ENSBTAT00000075133.1	9	+	6225206	6303217	6225323	6303217	11	6225206,6233577,6238919,6242986,6247002,6252414,6254523,6257491,6298764,6300220,6303192,	6225423,6233631,6238979,6243043,6247059,6252474,6254580,6257548,6299106,6300374,6303217,	0	ENSBTAG00000049233.1	cmpl	cmpl	0,1,1,1,1,1,1,1,1,1,2,	75133.1	CNVR_589	6287730	6431790	3	3		1	2		Mixed	144061	Has_gene
15	ENSBTAT00000075849.1	9	+	6225206	6303217	6225323	6303217	11	6225206,6230252,6233577,6238919,6247002,6252414,6254523,6257491,6298764,6300220,6303192,	6225423,6230309,6233631,6238979,6247059,6252474,6254580,6257548,6299106,6300374,6303217,	0	ENSBTAG00000049233.1	cmpl	cmpl	0,1,1,1,1,1,1,1,1,1,2,	75849.1	CNVR_589	6287730	6431790	3	3		1	2		Mixed	144061	Has_gene
15	ENSBTAT00000076871.1	9	+	6225206	6303217	6225323	6303217	12	6225206,6230252,6233577,6238919,6242986,6247002,6252414,6254523,6257491,6298764,6300220,6303192,	6225423,6230309,6233631,6238979,6243043,6247059,6252474,6254580,6257548,6299106,6300374,6303217,	0	ENSBTAG00000049233.1	cmpl	cmpl	0,1,1,1,1,1,1,1,1,1,1,2,	76871.1	CNVR_589	6287730	6431790	3	3		1	2		Mixed	144061	Has_gene
15	ENSBTAT00000077094.1	9	+	6225206	6303217	6225323	6303217	10	6225206,6230252,6233577,6238919,6252414,6254523,6257491,6298764,6300220,6303192,	6225423,6230309,6233631,6238979,6252474,6254580,6257548,6299106,6300374,6303217,	0	ENSBTAG00000049233.1	cmpl	cmpl	0,1,1,1,1,1,1,1,1,2,	77094.1	CNVR_589	6287730	6431790	3	3		1	2		Mixed	144061	Has_gene
15	ENSBTAT00000080635.1	9	+	6225206	6303217	6225323	6303217	11	6225206,6230252,6233577,6238919,6242986,6247002,6252414,6257491,6298764,6300220,6303192,	6225423,6230309,6233631,6238979,6243043,6247059,6252474,6257548,6299106,6300374,6303217,	0	ENSBTAG00000049233.1	cmpl	cmpl	0,1,1,1,1,1,1,1,1,1,2,	80635.1	CNVR_589	6287730	6431790	3	3		1	2		Mixed	144061	Has_gene
15	ENSBTAT00000082044.1	9	+	6225206	6303217	6225323	6303217	9	6225206,6230252,6233577,6238919,6254523,6257491,6298764,6300220,6303192,	6225423,6230309,6233631,6238979,6254580,6257548,6299106,6300374,6303217,	0	ENSBTAG00000049233.1	cmpl	cmpl	0,1,1,1,1,1,1,1,2,	82044.1	CNVR_589	6287730	6431790	3	3		1	2		Mixed	144061	Has_gene
15	ENSBTAT00000083203.1	9	+	6225206	6303217	6225323	6303217	9	6225206,6230252,6233577,6238919,6242986,6247002,6298764,6300220,6303192,	6225423,6230309,6233631,6238979,6243043,6247059,6299106,6300374,6303217,	0	ENSBTAG00000049233.1	cmpl	cmpl	0,1,1,1,1,1,1,1,2,	83203.1	CNVR_589	6287730	6431790	3	3		1	2		Mixed	144061	Has_gene
15	ENSBTAT00000078278.1	633	+	6304445	6304628	6304445	6304628	1	6304445,	6304628,	0	ENSBTAG00000052956.1	cmpl	cmpl	0,	78278.1	CNVR_589	6287730	6431790	3	3		1	2		Mixed	144061	Has_gene
15	ENSBTAT00000050220.4	633	-	6343074	6364676	6343074	6364676	9	6343074,6343825,6344559,6348900,6356173,6356811,6363585,6363775,6364674,	6343268,6343864,6344814,6349155,6356222,6356890,6363685,6364617,6364676,	0	ENSBTAG00000035735.4	cmpl	incmpl	1,1,1,1,0,2,1,2,0,	BIRC2	CNVR_589	6287730	6431790	3	3		1	2		Mixed	144061	Has_gene
15	ENSBTAT00000034719.5	633	-	6392613	6406143	6393104	6405910	8	6392613,6393411,6393722,6398416,6401196,6403129,6404848,6405057,	6393298,6393453,6393977,6398659,6401245,6403208,6404948,6406143,	0	ENSBTAG00000024918.5	cmpl	cmpl	1,1,1,1,0,2,1,0,	BIRC3	CNVR_589	6287730	6431790	3	3		1	2		Mixed	144061	Has_gene
15	ENSBTAT00000027270.6	10	-	8786753	9437352	8787012	9437348	21	8786753,8793485,8808411,8808967,8833480,8844814,8847461,8888770,8932112,8964623,8967106,9103549,9108879,9115723,9119562,9191470,9248616,9307213,9405546,9405844,9437056,	8787113,8793654,8808524,8809154,8833590,8845049,8847532,8888929,8932233,8964799,8967234,9103700,9109009,9115860,9119744,9191573,9248820,9307309,9405722,9405968,9437352,	0	ENSBTAG00000020466.7	cmpl	cmpl	1,0,1,0,1,0,1,1,0,1,2,1,0,1,2,1,1,1,2,1,0,	CNTN5	CNVR_590	9385293	12984746	42	30		20	20	2	Mixed	3599454	Has_gene
15	ENSBTAT00000006129.5	92	-	20275873	20359908	20278237	20343581	14	20275873,20279886,20286113,20288259,20303430,20319343,20320322,20321552,20321897,20330238,20331046,20335685,20343569,20359733,	20278402,20280129,20286206,20288420,20303561,20319507,20320419,20321699,20321981,20330513,20331142,20335769,20343643,20359908,	0	ENSBTAG00000004672.6	cmpl	cmpl	0,0,0,1,2,0,2,2,2,0,0,0,0,-1,	RDX	CNVR_591	20276441	20424163	3	3		3			Loss	147723	Has_gene
15	ENSBTAT00000011952.5	809	-	29361062	29392143	29366408	29388833	14	29361062,29366401,29366983,29369308,29370650,29371768,29372335,29374364,29375620,29376637,29384610,29385569,29388633,29392076,	29365376,29366584,29367085,29369372,29370767,29371897,29372458,29374459,29375767,29376767,29384715,29385633,29389103,29392143,	0	ENSBTAG00000009067.5	cmpl	cmpl	-1,1,1,0,0,0,0,1,1,0,0,2,0,-1,	DDX6	CNVR_592	29345173	29458564	1	1			1		Gain	113392	Has_gene
15																	CNVR_593	44643305	44671060	1	1			1		Gain	27756	Non_gene
15	ENSBTAT00000013417.6	927	+	44896841	44897774	44896841	44897774	1	44896841,	44897774,	0	ENSBTAG00000049078.1	cmpl	cmpl	0,	OR5P1C	CNVR_594	44878753	44939293	1	1		1			Loss	60541	Has_gene
15	ENSBTAT00000086897.1	927	-	44902287	44906499	44902287	44906499	3	44902287,44905580,44905954,	44902389,44905911,44906499,	0	ENSBTAG00000048922.1	cmpl	cmpl	0,2,0,	OR5P90P	CNVR_594	44878753	44939293	1	1		1			Loss	60541	Has_gene
15	ENSBTAT00000087289.1	927	-	44927862	44928825	44927862	44928825	1	44927862,	44928825,	0	ENSBTAG00000053728.1	cmpl	cmpl	0,	OR5P76B	CNVR_594	44878753	44939293	1	1		1			Loss	60541	Has_gene
15	ENSBTAT00000045473.3	934	-	45860547	45861501	45860547	45861501	1	45860547,	45861501,	0	ENSBTAG00000050050.1	cmpl	cmpl	0,	OR10A5G	CNVR_595	45854304	45902669	1	1			1		Gain	48366	Has_gene
15	ENSBTAT00000055625.3	937	+	46229080	46235896	46229080	46235896	1	46229080,	46235896,	0	ENSBTAG00000037937.3	cmpl	cmpl	0,	55625.3	CNVR_596	46190128	46354274	2	2			2		Gain	164147	Has_gene
15	ENSBTAT00000070163.1	938	+	46276832	46280671	46277915	46278597	3	46276832,46277873,46278258,	46277559,46277942,46280671,	0	ENSBTAG00000049294.1	cmpl	cmpl	-1,0,0,	70163.1	CNVR_596	46190128	46354274	2	2			2		Gain	164147	Has_gene
15	ENSBTAT00000050832.4	945	+	47312698	47313661	47312698	47313661	1	47312698,	47313661,	0	ENSBTAG00000036328.4	cmpl	cmpl	0,	OR52N2G	CNVR_597	47280462	47377734	15	15			15		Gain	97273	Has_gene
15	ENSBTAT00000050830.4	946	+	47340157	47341123	47340157	47341123	1	47340157,	47341123,	0	ENSBTAG00000050950.1	cmpl	cmpl	0,	OR52N2	CNVR_597	47280462	47377734	15	15			15		Gain	97273	Has_gene
15	ENSBTAT00000055100.3	946	-	47358846	47370756	47358846	47370756	3	47358846,47370447,47370740,	47359741,47370526,47370756,	0	ENSBTAG00000055180.1	cmpl	incmpl	2,1,0,	55100.3	CNVR_597	47280462	47377734	15	15			15		Gain	97273	Has_gene
15	ENSBTAT00000028827.6	947	-	47451698	47465516	47451698	47465516	2	47451698,47464564,	47451706,47465516,	0	ENSBTAG00000054683.1	cmpl	cmpl	1,0,	OR56B2C	CNVR_598	47438725	47588875	2	2		1	1		Mixed	150151	Has_gene
15	ENSBTAT00000025810.2	947	+	47461750	47462062	47461750	47462062	1	47461750,	47462062,	0	ENSBTAG00000032259.2	cmpl	cmpl	0,	25810.2	CNVR_598	47438725	47588875	2	2		1	1		Mixed	150151	Has_gene
15	ENSBTAT00000028824.6	947	-	47476269	47477232	47476269	47477232	1	47476269,	47477232,	0	ENSBTAG00000032255.4	cmpl	incmpl	0,	28824.6	CNVR_598	47438725	47588875	2	2		1	1		Mixed	150151	Has_gene
15	ENSBTAT00000020097.6	947	-	47489232	47490204	47489232	47490204	1	47489232,	47490204,	0	ENSBTAG00000049627.1	cmpl	cmpl	0,	OR52N4I	CNVR_598	47438725	47588875	2	2		1	1		Mixed	150151	Has_gene
15	ENSBTAT00000075822.1	947	-	47500613	47503237	47500613	47503237	2	47500613,47503233,	47501557,47503237,	0	ENSBTAG00000048484.1	cmpl	cmpl	1,0,	OR56B2MP	CNVR_598	47438725	47588875	2	2		1	1		Mixed	150151	Has_gene
15	ENSBTAT00000081664.1	947	-	47532449	47533433	47532449	47533433	1	47532449,	47533433,	0	ENSBTAG00000048679.1	cmpl	cmpl	0,	OR52N4H	CNVR_598	47438725	47588875	2	2		1	1		Mixed	150151	Has_gene
15	ENSBTAT00000040222.5	947	-	47548073	47549045	47548073	47549045	1	47548073,	47549045,	0	ENSBTAG00000051694.1	cmpl	cmpl	0,	OR52N4	CNVR_598	47438725	47588875	2	2		1	1		Mixed	150151	Has_gene
15	ENSBTAT00000005452.4	954	+	48388415	48389968	48388422	48389834	3	48388415,48388639,48389705,	48388514,48388862,48389968,	0	ENSBTAG00000039178.3	cmpl	cmpl	0,2,0,	HBE2	CNVR_599	48371261	48467282	1	1		1			Loss	96022	Has_gene
15	ENSBTAT00000075590.1	954	+	48395769	48396912	48395769	48396912	3	48395769,48395990,48396783,	48395861,48396192,48396912,	0	ENSBTAG00000052199.1	cmpl	cmpl	0,2,0,	75590.1	CNVR_599	48371261	48467282	1	1		1			Loss	96022	Has_gene
15	ENSBTAT00000068756.1	954	-	48411185	48413936	48411185	48413936	3	48411185,48412842,48413767,	48411243,48413185,48413936,	0	ENSBTAG00000054499.1	cmpl	cmpl	2,1,0,	68756.1	CNVR_599	48371261	48467282	1	1		1			Loss	96022	Has_gene
15	ENSBTAT00000045694.4	954	+	48412407	48414036	48412462	48413900	3	48412407,48412969,48413771,	48412548,48413192,48414036,	0	ENSBTAG00000038748.3	cmpl	cmpl	0,2,0,	HBG	CNVR_599	48371261	48467282	1	1		1			Loss	96022	Has_gene
15	ENSBTAT00000052344.3	954	+	48424172	48425135	48424172	48425135	1	48424172,	48425135,	0	ENSBTAG00000049166.1	incmpl	cmpl	0,	52344.3	CNVR_599	48371261	48467282	1	1		1			Loss	96022	Has_gene
15	ENSBTAT00000027553.6	954	+	48437481	48438441	48437481	48438441	1	48437481,	48438441,	0	ENSBTAG00000020673.6	cmpl	cmpl	0,	OR52Z1	CNVR_599	48371261	48467282	1	1		1			Loss	96022	Has_gene
15	ENSBTAT00000064520.2	954	+	48449820	48450759	48449820	48450759	1	48449820,	48450759,	0	ENSBTAG00000051179.1	cmpl	cmpl	0,	OR52A1C	CNVR_599	48371261	48467282	1	1		1			Loss	96022	Has_gene
15	ENSBTAT00000004865.6	959	+	49027604	49080741	49027604	49080741	2	49027604,49079866,	49027665,49080741,	0	ENSBTAG00000040139.3	cmpl	cmpl	0,1,	04865.6	CNVR_600	49043365	49104529	3	3			3		Gain	61165	Has_gene
15	ENSBTAT00000077579.1	959	-	49043280	49044270	49043280	49044270	1	49043280,	49044270,	0	ENSBTAG00000048570.1	cmpl	incmpl	0,	OR52S2	CNVR_600	49043365	49104529	3	3			3		Gain	61165	Has_gene
15	ENSBTAT00000075970.1	963	-	49597247	49598207	49597247	49598207	1	49597247,	49598207,	0	ENSBTAG00000049940.1	cmpl	cmpl	0,	OR51L15	CNVR_601	49593727	49642755	2	2			2		Gain	49029	Has_gene
15	ENSBTAT00000079182.1	963	-	49610596	49611556	49610596	49611556	1	49610596,	49611556,	0	ENSBTAG00000053014.1	cmpl	cmpl	0,	OR51L22	CNVR_601	49593727	49642755	2	2			2		Gain	49029	Has_gene
15	ENSBTAT00000067458.1	963	+	49636753	49637698	49636753	49637698	1	49636753,	49637698,	0	ENSBTAG00000053514.1	cmpl	cmpl	0,	OR52S20	CNVR_601	49593727	49642755	2	2			2		Gain	49029	Has_gene
15	ENSBTAT00000071165.1	122	+	51510993	51514671	51511665	51513671	3	51510993,51511558,51512864,	51511356,51511749,51514671,	0	ENSBTAG00000026796.5	cmpl	cmpl	-1,0,0,	71165.1	CNVR_602	51514220	51644699	1	1		1			Loss	130480	Has_gene
15	ENSBTAT00000076500.1	122	+	51510993	51514671	51511665	51513671	2	51510993,51512864,	51511749,51514671,	0	ENSBTAG00000026796.5	cmpl	cmpl	0,0,	76500.1	CNVR_602	51514220	51644699	1	1		1			Loss	130480	Has_gene
15	ENSBTAT00000039859.5	122	+	51510993	51515291	51511665	51514527	5	51510993,51511558,51512864,51514317,51514438,	51511356,51511749,51513588,51514350,51515291,	0	ENSBTAG00000026796.5	cmpl	cmpl	-1,0,0,1,1,	39859.5	CNVR_602	51514220	51644699	1	1		1			Loss	130480	Has_gene
15	ENSBTAT00000015344.6	978	-	51515408	51553384	51515408	51549466	23	51515408,51516695,51518330,51518530,51519221,51520448,51521766,51522016,51525276,51526576,51527800,51529633,51532695,51533661,51534489,51535847,51538796,51539208,51544282,51545934,51547184,51549421,51553113,	51515800,51516825,51518409,51518658,51519414,51520541,51521929,51522217,51525451,51526741,51528013,51530353,51532741,51533770,51534617,51535920,51538969,51539294,51544461,51546090,51547326,51549593,51553384,	0	ENSBTAG00000011549.6	cmpl	cmpl	1,0,2,0,2,2,1,1,0,0,0,0,2,1,2,1,2,0,1,1,0,0,-1,	15344.6	CNVR_602	51514220	51644699	1	1		1			Loss	130480	Has_gene
15	ENSBTAT00000061942.2	978	-	51545545	51545617	51545617	51545617	1	51545545,	51545617,	0	ENSBTAG00000044509.2	none	none	-1,	bta-mir-2317	CNVR_602	51514220	51644699	1	1		1			Loss	130480	Has_gene
15	ENSBTAT00000071303.1	978	-	51574533	51575841	51574533	51575841	1	51574533,	51575841,	0	ENSBTAG00000049608.1	cmpl	cmpl	0,	71303.1	CNVR_602	51514220	51644699	1	1		1			Loss	130480	Has_gene
15	ENSBTAT00000018851.6	978	+	51590608	51636721	51590608	51636721	8	51590608,51590731,51612431,51616066,51619004,51634343,51635119,51636600,	51590610,51590873,51612586,51616174,51619125,51634477,51635221,51636721,	0	ENSBTAG00000014167.6	cmpl	cmpl	0,2,0,2,2,0,2,2,	RNF121	CNVR_602	51514220	51644699	1	1		1			Loss	130480	Has_gene
